tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
5220000,2026-01-19T16:11:21.451698,596582,50888,366573,207351,402418,0.6556653592562698,0.4838672,0.38413380284850884,101.776,631.37,733.146,168.128,1025.036,1193.164,66.352,348.35,414.702,0.6556653592562698,9677.344,0.0009677344,804.836,1718.064,0.0,0.38413380284850884,50888,315685,366573,207351,4838672,0,4,452,0,5,0,7,0,3,29,0,114.186,176,448
5230000,2026-01-19T16:11:23.453655,597720,50986,367277,207756,403182,0.6557015426740727,0.484807,0.3841520787946608,101.972,632.582,734.554,168.436,1027.004,1195.44,66.464,349.048,415.512,0.6557015426740727,9696.14,0.0009696139999999999,806.364,1721.356,0.0,0.3841520787946608,50986,316291,367277,207756,4848070,0,3,451,0,6,0,10,0,5,25,0,139.974,179,439
5240000,2026-01-19T16:11:25.439254,598852,51085,367971,208159,403954,0.6557418971314999,0.4857343,0.3841678895081171,102.17,633.772,735.942,168.736,1028.968,1197.704,66.564,349.754,416.318,0.6557418971314999,9714.686,0.0009714686000000001,807.908,1724.656,0.0,0.3841678895081171,51085,316886,367971,208159,4857343,0,4,454,0,5,0,10,0,5,22,0,93.48,127,443
5250000,2026-01-19T16:11:27.424012,599978,51181,368670,208554,404709,0.6557550157597901,0.4866704,0.384175950043145,102.362,634.978,737.34,169.056,1030.9,1199.956,66.694,350.414,417.108,0.6557550157597901,9733.408,0.0009733408,809.418,1727.892,0.0,0.384175950043145,51181,317489,368670,208554,4866704,0,4,457,1,9,0,10,0,4,15,0,139.448,180,479
5260000,2026-01-19T16:11:29.406615,601083,51279,369349,208941,405449,0.6557969601034521,0.4876035,0.3841852584178298,102.558,636.14,738.698,169.384,1032.782,1202.166,66.826,351.056,417.882,0.6557969601034521,9752.07,0.0009752070000000001,810.898,1731.044,0.0,0.3841852584178298,51279,318070,369349,208941,4876035,0,6,460,0,4,0,9,0,4,17,0,92.348,179,412
5270000,2026-01-19T16:11:31.394768,602242,51379,370071,209346,406216,0.6557440868546905,0.4885383,0.38417379552185993,102.758,637.384,740.142,169.722,1034.762,1204.484,66.964,351.728,418.692,0.6557440868546905,9770.766,0.0009770765999999999,812.432,1734.32,0.0,0.38417379552185993,51379,318692,370071,209346,4885383,0,5,452,0,8,0,13,0,5,17,0,133.544,172,463
5280000,2026-01-19T16:11:33.382487,603386,51477,370778,209748,407000,0.655768153839558,0.4894655,0.38418336766979067,102.954,638.602,741.556,170.03,1036.742,1206.772,67.074,352.422,419.496,0.655768153839558,9789.31,0.000978931,814.0,1737.65,0.0,0.38418336766979067,51477,319301,370778,209748,4894655,0,3,444,0,4,0,10,0,3,36,0,71.864,120,431
5290000,2026-01-19T16:11:35.371311,604512,51578,371458,210136,407759,0.6557776797249774,0.4903846,0.38418012262288204,103.156,639.76,742.916,170.338,1038.686,1209.024,67.18,353.092,420.272,0.6557776797249774,9807.692,0.0009807692000000001,815.518,1740.902,0.0,0.38418012262288204,51578,319880,371458,210136,4903846,0,5,454,0,1,0,9,0,5,26,0,40.734,107,385
5300000,2026-01-19T16:11:37.355198,605628,51677,372137,210532,408521,0.655877644168631,0.4913214,0.38419805396913326,103.354,640.92,744.274,170.622,1040.634,1211.256,67.266,353.798,421.064,0.655877644168631,9826.428,0.0009826428,817.042,1744.148,0.0,0.38419805396913326,51677,320460,372137,210532,4913214,0,7,451,0,0,0,8,0,6,28,0,59.078,137,465
5310000,2026-01-19T16:11:39.345462,606786,51775,372854,210929,409302,0.6559011345192747,0.4922441,0.3842019601806216,103.55,642.158,745.708,170.944,1042.628,1213.572,67.392,354.466,421.858,0.6559011345192747,9844.882,0.0009844882,818.604,1747.504,0.0,0.3842019601806216,51775,321079,372854,210929,4922441,0,3,459,0,1,0,10,0,7,20,0,85.782,143,428
5320000,2026-01-19T16:11:41.334432,607923,51875,373549,211327,410061,0.6559133110538257,0.4931712,0.38419698068207364,103.75,643.348,747.098,171.268,1044.578,1215.846,67.518,355.136,422.654,0.6559133110538257,9863.424,0.0009863424,820.122,1750.73,0.0,0.38419698068207364,51875,321674,373549,211327,4931712,0,5,457,0,5,0,11,0,5,17,0,59.294,114,476
5330000,2026-01-19T16:11:43.325809,609087,51974,374265,211738,410857,0.6559385602328155,0.4940997,0.3842012412180512,103.948,644.582,748.53,171.59,1046.584,1218.174,67.642,355.834,423.476,0.6559385602328155,9881.994,0.0009881993999999999,821.714,1754.118,0.0,0.3842012412180512,51974,322291,374265,211738,4940997,0,1,462,0,3,0,9,0,1,24,0,82.334,176,360
5340000,2026-01-19T16:11:45.319965,610264,52071,374996,212139,411636,0.6559034380719276,0.4950177,0.3841912903024005,104.142,645.85,749.992,171.95,1048.578,1220.528,67.806,356.472,424.278,0.6559034380719276,9900.354,0.0009900354,823.272,1757.44,0.0,0.3841912903024005,52071,322925,374996,212139,4950177,0,6,455,0,3,0,8,0,6,22,0,60.758,112,411
5350000,2026-01-19T16:11:47.302300,611381,52168,375677,212527,412395,0.6559066870993608,0.495942,0.38419168666109155,104.336,647.018,751.354,172.25,1050.512,1222.762,67.912,357.142,425.054,0.6559066870993608,9918.84,0.000991884,824.79,1760.674,0.0,0.38419168666109155,52168,323509,375677,212527,4959420,0,1,455,0,5,0,7,0,3,29,0,82.176,122,445
5360000,2026-01-19T16:11:49.291113,612525,52267,376389,212913,413154,0.6558057166756095,0.4968615,0.3841632196529202,104.534,648.244,752.778,172.572,1052.478,1225.05,68.038,357.788,425.826,0.6558057166756095,9937.23,0.000993723,826.308,1763.92,0.0,0.3841632196529202,52267,324122,376389,212913,4968615,0,8,446,0,4,0,11,1,5,25,0,88.102,123,460
5370000,2026-01-19T16:11:51.282628,613701,52368,377125,213321,413928,0.6558043807015459,0.4977932,0.3841634206514473,104.736,649.514,754.25,172.914,1054.488,1227.402,68.178,358.464,426.642,0.6558043807015459,9955.864,0.0009955864,827.856,1767.284,0.0,0.3841634206514473,52368,324757,377125,213321,4977932,0,5,455,0,7,0,15,0,4,14,0,91.514,138,479
5380000,2026-01-19T16:11:53.269014,614811,52465,377802,213712,414689,0.6558050304852777,0.4987294,0.3841659818772305,104.93,650.674,755.604,173.224,1056.398,1229.622,68.294,359.13,427.424,0.6558050304852777,9974.588,0.0009974588,829.378,1770.524,0.0,0.3841659818772305,52465,325337,377802,213712,4987294,0,3,463,1,3,0,8,0,5,17,0,78.0,181,433
5390000,2026-01-19T16:11:55.254656,615964,52561,378505,214115,415484,0.6558840916237625,0.4996462,0.38418628166050744,105.122,651.888,757.01,173.526,1058.402,1231.928,68.402,359.828,428.23,0.6558840916237625,9992.924,0.0009992924,830.968,1773.886,0.0,0.38418628166050744,52561,325944,378505,214115,4996462,0,3,452,0,4,0,9,0,2,30,0,39.06,95,290
5400000,2026-01-19T16:11:57.239939,617091,52659,379195,214510,416246,0.655907866927316,0.5005732,0.38419417000091527,105.318,653.072,758.39,173.836,1060.346,1234.182,68.516,360.504,429.02,0.655907866927316,10011.464,0.0010011464000000002,832.492,1777.136,0.0,0.38419417000091527,52659,326536,379195,214510,5005732,0,2,451,0,4,0,7,0,4,32,0,61.748,99,426
5410000,2026-01-19T16:11:59.225264,618208,52754,379871,214907,417009,0.6559300313926741,0.5015058,0.384210969710083,105.508,654.234,759.742,174.152,1062.264,1236.416,68.642,361.172,429.814,0.6559300313926741,10030.116,0.0010030116,834.018,1780.38,0.0,0.384210969710083,52754,327117,379871,214907,5015058,0,9,458,0,2,0,8,0,3,20,0,81.2,155,483
5420000,2026-01-19T16:12:01.206476,619335,52850,380556,215306,417768,0.656012209674066,0.502442,0.38423756027342415,105.7,655.412,761.112,174.462,1064.208,1238.67,68.762,361.85,430.612,0.656012209674066,10048.84,0.001004884,835.536,1783.606,0.0,0.38423756027342415,52850,327706,380556,215306,5024420,0,4,454,0,5,1,10,0,3,23,0,124.422,175,466
5430000,2026-01-19T16:12:03.199389,620480,52951,381268,215694,418526,0.6559231684761354,0.5033671,0.3842133087919973,105.902,656.634,762.536,174.792,1066.168,1240.96,68.89,362.498,431.388,0.6559231684761354,10067.342,0.0010067341999999999,837.052,1786.882,0.0,0.3842133087919973,52951,328317,381268,215694,5033671,0,5,460,0,4,0,10,0,3,18,0,88.11,177,456
5440000,2026-01-19T16:12:05.192740,621597,53054,381958,216091,419268,0.6558887895879335,0.5043013,0.3842087260442247,106.108,657.808,763.916,175.11,1068.084,1243.194,69.0,363.182,432.182,0.6558887895879335,10086.026,0.0010086026,838.536,1789.996,0.0,0.3842087260442247,53054,328904,381958,216091,5043013,0,8,439,0,6,0,10,0,2,35,0,69.566,117,388
5450000,2026-01-19T16:12:07.183310,622740,53153,382666,216486,420033,0.6558441722921464,0.5052313,0.3841965490187837,106.306,659.026,765.332,175.446,1070.034,1245.48,69.14,363.832,432.972,0.6558441722921464,10104.626,0.0010104626000000002,840.066,1793.28,0.0,0.3841965490187837,53153,329513,382666,216486,5052313,0,7,451,0,2,0,9,0,4,27,0,51.778,120,269
5460000,2026-01-19T16:12:09.173231,623905,53251,383388,216894,420806,0.655826046519432,0.5061586,0.3841998163318237,106.502,660.274,766.776,175.786,1072.024,1247.81,69.282,364.506,433.788,0.655826046519432,10123.172,0.0010123172,841.612,1796.59,0.0,0.3841998163318237,53251,330137,383388,216894,5061586,0,7,449,0,6,0,15,0,7,16,0,124.86,162,480
5470000,2026-01-19T16:12:11.160439,625022,53349,384077,217285,421568,0.6558137157448293,0.5070907,0.38420447170300714,106.698,661.456,768.154,176.09,1073.954,1250.044,69.39,365.18,434.57,0.6558137157448293,10141.814,0.0010141814,843.136,1799.844,0.0,0.38420447170300714,53349,330728,384077,217285,5070907,0,4,461,0,5,0,9,0,7,14,0,98.29,141,474
5480000,2026-01-19T16:12:13.153447,626186,53448,384789,217682,422343,0.6558401343182838,0.5080105,0.38420916083323864,106.896,662.682,769.578,176.448,1075.924,1252.372,69.55,365.814,435.364,0.6558401343182838,10160.21,0.001016021,844.686,1803.106,0.0,0.38420916083323864,53448,331341,384789,217682,5080105,0,7,442,0,5,0,11,0,4,31,0,101.9,143,450
5490000,2026-01-19T16:12:15.140896,627324,53543,385484,218074,423119,0.6558106509089858,0.5089232,0.3842129032220868,107.086,663.882,770.968,176.784,1077.864,1254.648,69.696,366.452,436.148,0.6558106509089858,10178.464,0.0010178464000000001,846.238,1806.424,0.0,0.3842129032220868,53543,331941,385484,218074,5089232,0,5,458,0,2,0,7,0,5,23,0,38.436,110,317
5500000,2026-01-19T16:12:17.129765,628476,53643,386191,218469,423887,0.6558113333851497,0.5098555,0.38421619805245527,107.286,665.096,772.382,177.108,1079.844,1256.952,69.822,367.116,436.938,0.6558113333851497,10197.11,0.001019711,847.774,1809.708,0.0,0.38421619805245527,53643,332548,386191,218469,5098555,0,6,454,0,5,0,9,0,5,21,0,103.746,177,443
5510000,2026-01-19T16:12:19.132155,629613,53743,386891,218861,424655,0.6558308468992022,0.5107705,0.3842224001379018,107.486,666.296,773.782,177.426,1081.8,1259.226,69.938,367.784,437.722,0.6558308468992022,10215.41,0.001021541,849.31,1813.0,0.0,0.3842224001379018,53743,333148,386891,218861,5107705,0,3,466,0,5,0,6,0,2,18,0,63.338,95,485
5520000,2026-01-19T16:12:21.126747,630794,53844,387627,219275,425429,0.6558175659288151,0.5117079,0.38422355279855125,107.688,667.566,775.254,177.796,1083.792,1261.588,70.106,368.444,438.55,0.6558175659288151,10234.158,0.0010234158,850.858,1816.284,0.0,0.38422355279855125,53844,333783,387627,219275,5117079,0,3,449,0,7,0,9,0,6,26,0,102.188,164,447
5530000,2026-01-19T16:12:23.129564,631934,53943,388318,219675,426204,0.6558896200129789,0.5126342,0.3842406392336424,107.886,668.75,776.636,178.104,1085.764,1263.868,70.218,369.132,439.35,0.6558896200129789,10252.684,0.0010252684,852.408,1819.588,0.0,0.3842406392336424,53943,334375,388318,219675,5126342,0,5,454,0,5,1,12,0,5,18,0,107.376,174,471
5540000,2026-01-19T16:12:25.115117,633045,54041,389001,220069,426957,0.6559027183915591,0.5135698,0.3842412924993306,108.082,669.92,778.002,178.41,1087.68,1266.09,70.326,369.812,440.138,0.6559027183915591,10271.396,0.0010271396,853.914,1822.82,0.0,0.3842412924993306,54041,334960,389001,220069,5135698,0,6,462,0,7,0,10,0,4,11,0,110.692,155,479
5550000,2026-01-19T16:12:27.109274,634222,54141,389725,220470,427755,0.6559217493816855,0.5144833,0.3842378354509986,108.282,671.168,779.45,178.728,1089.716,1268.444,70.444,370.496,440.94,0.6559217493816855,10289.666,0.0010289665999999999,855.51,1826.214,0.0,0.3842378354509986,54141,335584,389725,220470,5144833,0,5,453,0,5,0,10,0,4,23,0,109.244,161,461
5560000,2026-01-19T16:12:29.097756,635352,54236,390416,220864,428524,0.6559854709517459,0.5154104,0.3842500571273972,108.472,672.36,780.832,179.062,1091.642,1270.704,70.588,371.14,441.728,0.6559854709517459,10308.208,0.0010308208,857.048,1829.482,0.0,0.3842500571273972,54236,336180,390416,220864,5154104,0,4,455,0,2,0,6,0,2,31,0,36.138,133,286
5570000,2026-01-19T16:12:31.084692,636488,54331,391106,221261,429293,0.656014473144219,0.5163402,0.38426219422137176,108.662,673.55,782.212,179.37,1093.606,1272.976,70.706,371.816,442.522,0.656014473144219,10326.804,0.0010326804000000001,858.586,1832.79,0.0,0.38426219422137176,54331,336775,391106,221261,5163402,0,4,459,0,5,0,9,0,4,19,0,84.126,146,475
5580000,2026-01-19T16:12:33.076537,637631,54424,391802,221664,430083,0.6560500422441122,0.5172588,0.3842794325526178,108.848,674.756,783.604,179.678,1095.584,1275.262,70.83,372.498,443.328,0.6560500422441122,10345.176,0.0010345176,860.166,1836.134,0.0,0.3842794325526178,54424,337378,391802,221664,5172588,0,3,454,1,4,0,8,0,4,26,0,122.938,180,467
5590000,2026-01-19T16:12:35.074128,638825,54525,392543,222073,430880,0.6559810836227621,0.5181818,0.38426589720180615,109.05,676.036,785.086,180.028,1097.622,1277.65,70.978,373.168,444.146,0.6559810836227621,10363.636,0.0010363636,861.76,1839.542,0.0,0.38426589720180615,54525,338018,392543,222073,5181818,0,5,450,0,3,0,9,0,5,28,0,89.212,178,307
5600000,2026-01-19T16:12:37.065515,639979,54625,393265,222464,431639,0.6559187908053163,0.519102,0.3842497996983864,109.25,677.28,786.53,180.368,1099.59,1279.958,71.116,373.812,444.928,0.6559187908053163,10382.04,0.0010382039999999998,863.278,1842.822,0.0,0.3842497996983864,54625,338640,393265,222464,5191020,0,5,450,0,6,0,9,0,6,24,0,90.016,128,461
5610000,2026-01-19T16:12:39.050806,641108,54722,393956,222852,432408,0.6559100452390766,0.5200282,0.3842449727434443,109.444,678.468,787.912,180.68,1101.536,1282.216,71.234,374.47,445.704,0.6559100452390766,10400.564,0.0010400564,864.816,1846.112,0.0,0.3842449727434443,54722,339234,393956,222852,5200282,0,4,458,0,2,0,9,0,4,23,0,87.608,152,471
5620000,2026-01-19T16:12:41.039338,642281,54831,394684,223257,433174,0.6558664293534857,0.520955,0.3842417976488608,109.662,679.706,789.368,181.018,1103.544,1284.562,71.356,375.158,446.514,0.6558664293534857,10419.1,0.0010419099999999998,866.348,1849.408,0.0,0.3842417976488608,54831,339853,394684,223257,5209550,0,1,460,1,4,0,9,0,4,21,0,117.522,181,450
5630000,2026-01-19T16:12:43.027124,643420,54930,395394,223648,433933,0.6557573870953819,0.5218821,0.3842226506361393,109.86,680.928,790.788,181.332,1105.508,1286.84,71.47,375.826,447.296,0.6557573870953819,10437.642,0.0010437642,867.866,1852.66,0.0,0.3842226506361393,54930,340464,395394,223648,5218821,0,5,449,0,5,0,13,0,3,25,0,121.678,165,457
5640000,2026-01-19T16:12:45.015577,644561,55029,396091,224043,434707,0.6557390687777018,0.5228113,0.3842266044608862,110.058,682.124,792.182,181.648,1107.474,1289.122,71.59,376.496,448.086,0.6557390687777018,10456.226,0.0010456226,869.414,1855.98,0.0,0.3842266044608862,55029,341062,396091,224043,5228113,0,5,460,1,2,0,9,0,3,20,0,40.942,180,173
5650000,2026-01-19T16:12:47.011131,645753,55129,396822,224450,435507,0.6557671036326209,0.5237266,0.3842353033439479,110.258,683.386,793.644,181.98,1109.526,1291.506,71.72,377.18,448.9,0.6557671036326209,10474.532,0.0010474532000000001,871.014,1859.408,0.0,0.3842353033439479,55129,341693,396822,224450,5237266,0,3,461,0,4,0,10,0,5,17,0,89.94,143,462
5660000,2026-01-19T16:12:49.000966,646903,55226,397530,224844,436277,0.6557549116971167,0.5246481,0.38423625547963597,110.452,684.608,795.06,182.324,1111.482,1293.806,71.87,377.818,449.688,0.6557549116971167,10492.962,0.0010492962,872.554,1862.694,0.0,0.38423625547963597,55226,342304,397530,224844,5246481,0,4,469,0,7,0,11,0,3,6,0,90.998,129,443
5670000,2026-01-19T16:12:50.988389,648059,55322,398238,225240,437049,0.6557589405821479,0.5255642,0.3842338063458668,110.644,685.832,796.476,182.656,1113.462,1296.118,72.012,378.468,450.48,0.6557589405821479,10511.284,0.0010511284,874.098,1866.008,0.0,0.3842338063458668,55322,342916,398238,225240,5255642,0,1,464,0,13,0,11,0,4,7,0,129.918,165,489
5680000,2026-01-19T16:12:52.977172,649188,55425,398937,225625,437802,0.6557328544324875,0.5264743,0.38422204030243495,110.85,687.024,797.874,182.98,1115.396,1298.376,72.128,379.122,451.25,0.6557328544324875,10529.486,0.0010529486,875.604,1869.206,0.0,0.38422204030243495,55425,343512,398937,225625,5264743,0,2,455,0,4,0,12,0,5,22,0,71.048,107,447
5690000,2026-01-19T16:12:54.969427,650384,55521,399680,226033,438600,0.6556543534830923,0.5273981,0.3842099558848433,111.042,688.318,799.36,183.344,1117.424,1300.768,72.302,379.764,452.066,0.6556543534830923,10547.962,0.0010547962,877.2,1872.608,0.0,0.3842099558848433,55521,344159,399680,226033,5273981,0,4,450,0,8,0,11,0,4,23,0,107.204,176,470
5700000,2026-01-19T16:12:56.953810,651505,55619,400367,226423,439352,0.6556807516116632,0.5283295,0.3842192615469395,111.238,689.496,800.734,183.67,1119.34,1303.01,72.43,380.416,452.846,0.6556807516116632,10566.59,0.001056659,878.704,1875.834,0.0,0.3842192615469395,55619,344748,400367,226423,5283295,0,2,456,0,7,0,11,0,3,21,0,121.47,153,462
5710000,2026-01-19T16:12:58.933070,652630,55714,401053,226826,440117,0.6557756601382446,0.5292691,0.3842466672055806,111.428,690.678,802.106,183.98,1121.28,1305.26,72.55,381.102,453.652,0.6557756601382446,10585.382,0.0010585382,880.234,1879.086,0.0,0.3842466672055806,55714,345339,401053,226826,5292691,0,4,451,0,7,0,13,0,4,21,0,123.9,163,463
5720000,2026-01-19T16:13:00.923404,653783,55810,401771,227215,440891,0.6556851218313197,0.5301867,0.3842258234854698,111.62,691.922,803.542,184.308,1123.258,1307.566,72.686,381.744,454.43,0.6556851218313197,10603.734,0.0010603734,881.782,1882.394,0.0,0.3842258234854698,55810,345961,401771,227215,5301867,0,4,451,0,3,0,13,0,6,23,0,98.814,162,429
5730000,2026-01-19T16:13:02.917312,654946,55907,402492,227606,441672,0.6556149139338879,0.5311022,0.38420085031380635,111.814,693.17,804.984,184.644,1125.248,1309.892,72.828,382.384,455.212,0.6556149139338879,10622.044,0.0010622043999999999,883.344,1885.752,0.0,0.38420085031380635,55907,346585,402492,227606,5311022,0,2,459,0,3,0,10,0,6,20,0,103.688,156,454
5740000,2026-01-19T16:13:04.899817,656051,56009,403162,228002,442429,0.6557294023696728,0.5320308,0.3842326283823984,112.018,694.306,806.324,184.924,1127.178,1312.102,72.904,383.1,456.004,0.6557294023696728,10640.616,0.0010640616,884.858,1888.956,0.0,0.3842326283823984,56009,347153,403162,228002,5320308,0,5,454,0,2,0,8,0,3,28,0,53.542,102,358
5750000,2026-01-19T16:13:06.887799,657221,56107,403887,228399,443210,0.6557255630543855,0.5329496,0.3842238151964664,112.214,695.56,807.774,185.272,1129.17,1314.442,73.058,383.74,456.798,0.6557255630543855,10658.992,0.0010658992,886.42,1892.294,0.0,0.3842238151964664,56107,347780,403887,228399,5329496,1,5,459,0,3,0,8,0,7,17,0,105.8,138,472
5760000,2026-01-19T16:13:08.874975,658363,56203,404597,228788,443973,0.6556394415459492,0.5338667,0.3841976085584716,112.406,696.788,809.194,185.604,1131.122,1316.726,73.196,384.38,457.576,0.6556394415459492,10677.334,0.0010677334,887.946,1895.542,0.0,0.3841976085584716,56203,348394,404597,228788,5338667,0,6,448,0,4,0,9,0,5,28,0,54.078,98,381
5770000,2026-01-19T16:13:10.857015,659483,56300,405289,229191,444730,0.65567565105434,0.5348203,0.38421054742928173,112.6,697.978,810.578,185.916,1133.05,1318.966,73.314,385.068,458.382,0.65567565105434,10696.406,0.0010696406,889.46,1898.78,0.0,0.38421054742928173,56300,348989,405289,229191,5348203,0,5,449,0,2,0,13,0,5,26,0,96.13,146,462
5780000,2026-01-19T16:13:12.849569,660638,56398,406004,229587,445500,0.6555650301707926,0.5357446,0.3841814395569937,112.796,699.212,812.008,186.256,1135.02,1321.276,73.458,385.716,459.174,0.6555650301707926,10714.892,0.0010714892,891.0,1902.074,0.0,0.3841814395569937,56398,349606,406004,229587,5357446,0,8,451,0,3,0,13,0,7,18,0,93.592,170,484
5790000,2026-01-19T16:13:14.833472,661764,56499,406697,229969,446252,0.655555091319144,0.5366679,0.3841759802524056,112.998,700.396,813.394,186.562,1136.966,1323.528,73.564,386.374,459.938,0.655555091319144,10733.358,0.0010733358,892.504,1905.304,0.0,0.3841759802524056,56499,350198,406697,229969,5366679,0,6,455,0,9,0,11,0,4,15,0,148.62,178,472
5800000,2026-01-19T16:13:16.814043,662906,56598,407404,230359,447024,0.6554740435737231,0.5375887,0.3841645450402468,113.196,701.612,814.808,186.874,1138.938,1325.812,73.676,387.042,460.718,0.6554740435737231,10751.774,0.0010751774,894.048,1908.606,0.0,0.3841645450402468,56598,350806,407404,230359,5375887,0,6,450,0,5,0,9,0,5,25,0,105.984,164,463
5810000,2026-01-19T16:13:18.809094,664041,56696,408096,230754,447797,0.6554485053879905,0.5385123,0.384166787368088,113.392,702.8,816.192,187.18,1140.902,1328.082,73.788,387.72,461.508,0.6554485053879905,10770.246,0.0010770246000000002,895.594,1911.9,0.0,0.384166787368088,56696,351400,408096,230754,5385123,0,4,450,1,7,0,5,0,3,30,0,89.058,180,463
