tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
470000,2026-01-16T15:27:22.313031,34138,5708,25641,8496,13539,0.37652942243528265,0.00442245,0.26673686752125997,57.08,199.33,256.41,76.33,265.05,341.38,19.24,65.72,84.96,0.37652942243528265,4422.45,4.4224499999999996e-05,135.39,0.0,0.0,0.26673686752125997,5708,19933,25641,8496,442245,1.58,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.9369,0,10,84,0,1,0,2,0,3,0,0,43.58,147,37
480000,2026-01-16T15:27:24.857531,34866,5830,26180,8686,13835,0.3761996679259178,0.00451712,0.2666746466150621,58.3,203.5,261.8,77.94,270.72,348.66,19.64,67.22,86.86,0.3761996679259178,4517.12,4.5171200000000006e-05,138.35,0.0,0.0,0.2666746466150621,5830,20350,26180,8686,451712,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9840000000000001,0.9394,1,3,88,1,2,0,2,0,3,0,0,71.16,180,48
490000,2026-01-16T15:27:28.296442,35643,5951,26757,8885,14169,0.3763765097016734,0.00460987,0.2667520447785231,59.51,208.06,267.57,79.55,276.88,356.43,20.04,68.81,88.85,0.3763765097016734,4609.87,4.60987e-05,141.69,0.0,0.0,0.2667520447785231,5951,20806,26757,8885,460987,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9872,0.9386,1,8,81,0,2,0,4,0,4,0,0,69.14,179,85
500000,2026-01-16T15:27:31.296864,36350,6077,27294,9055,14440,0.37568649052602865,0.00470406,0.2664195593375156,60.77,212.17,272.94,81.11,282.39,363.5,20.33,70.22,90.55,0.37568649052602865,4704.06,4.7040600000000005e-05,144.4,0.0,0.0,0.2664195593375156,6077,21217,27294,9055,470406,1.3,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9795999999999999,0.9386,0,8,86,0,0,0,2,0,4,0,0,40.37,163,59
510000,2026-01-16T15:27:34.426563,37085,6205,27842,9242,14726,0.3757958010770526,0.0047973,0.26643971075108963,62.05,216.37,278.42,82.76,288.09,370.85,20.7,71.72,92.42,0.3757958010770526,4797.3,4.7973e-05,147.26,0.0,0.0,0.26643971075108963,6205,21637,27842,9242,479730,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9864,0.938,0,14,78,0,0,0,4,0,4,0,0,19.55,83,28
520000,2026-01-16T15:27:37.594437,37803,6325,28380,9422,15009,0.37565005344128494,0.00489164,0.2663691102285425,63.25,220.55,283.8,84.36,293.67,378.03,21.1,73.12,94.22,0.37565005344128494,4891.64,4.89164e-05,150.09,0.0,0.0,0.2663691102285425,6325,22055,28380,9422,489164,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.985,0.9372,0,7,82,0,0,0,5,0,6,0,0,66.32,136,63
530000,2026-01-16T15:27:40.004039,38522,6442,28909,9612,15311,0.3759207583991491,0.0049859,0.26649774639611484,64.42,224.67,289.09,86.01,299.21,385.22,21.58,74.54,96.12,0.3759207583991491,4985.9,4.9859e-05,153.11,0.0,0.0,0.26649774639611484,6442,22467,28909,9612,498590,1.96,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.986,0.9362,0,9,84,0,0,0,3,0,4,0,0,57.76,145,53
540000,2026-01-16T15:27:42.326833,39272,6566,29466,9805,15619,0.37591868034635667,0.00507978,0.26653350798305475,65.66,229.0,294.66,87.69,305.03,392.72,22.02,76.03,98.05,0.37591868034635667,5079.78,5.07978e-05,156.19,0.0,0.0,0.26653350798305475,6566,22900,29466,9805,507978,1.96,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.986,0.9357,0,7,88,0,0,0,2,0,3,0,0,32.18,91,59
550000,2026-01-16T15:27:44.944689,39997,6700,30016,9980,15879,0.3752554587555552,0.0051741,0.26624203268733426,67.0,233.16,300.16,89.34,310.63,399.97,22.33,77.47,99.8,0.3752554587555552,5174.1,5.1741e-05,158.79,0.0,0.0,0.26624203268733426,6700,23316,30016,9980,517410,1.56,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9836,0.9349,0,15,77,0,1,0,3,0,4,0,0,65.94,159,61
560000,2026-01-16T15:27:47.350015,40701,6826,30542,10158,16141,0.3750706054616848,0.00526796,0.26613715452828246,68.26,237.16,305.42,90.96,316.05,407.01,22.69,78.89,101.58,0.3750706054616848,5267.96,5.26796e-05,161.41,0.0,0.0,0.26613715452828246,6826,23716,30542,10158,526796,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9841,0.9362,0,16,75,0,0,0,4,0,5,0,0,35.4,137,61
570000,2026-01-16T15:27:49.804236,41390,6945,31056,10333,16401,0.37478737141927515,0.00536285,0.2660458014081625,69.45,241.11,310.56,92.55,321.35,413.9,23.09,80.24,103.33,0.37478737141927515,5362.85,5.3628499999999997e-05,164.01,0.0,0.0,0.2660458014081625,6945,24111,31056,10333,536285,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853999999999999,0.9369,0,6,77,0,4,0,7,0,6,0,0,112.28,161,89
580000,2026-01-16T15:27:52.282998,42084,7071,31574,10510,16671,0.37440344241304424,0.0054575,0.2658543689899389,70.71,245.03,315.74,94.16,326.68,420.84,23.45,81.65,105.1,0.37440344241304424,5457.5,5.4575e-05,166.71,0.0,0.0,0.2658543689899389,7071,24503,31574,10510,545750,1.56,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9836,0.9366,0,9,84,0,0,0,3,1,3,0,0,35.06,124,34
590000,2026-01-16T15:27:56.673982,42734,7193,32062,10671,16900,0.37440243768585146,0.00555243,0.26580727738468846,71.93,248.69,320.62,95.63,331.71,427.34,23.69,83.02,106.71,0.37440243768585146,5552.43,5.55243e-05,169.0,0.0,0.0,0.26580727738468846,7193,24869,32062,10671,555243,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9801000000000001,0.938,0,7,85,0,1,0,3,0,4,0,0,37.86,136,57
600000,2026-01-16T15:28:01.316601,43424,7316,32570,10853,17172,0.37489898892146806,0.00564719,0.26601380220491727,73.16,252.54,325.7,97.19,337.05,434.24,24.02,84.51,108.53,0.37489898892146806,5647.19,5.64719e-05,171.72,0.0,0.0,0.26601380220491727,7316,25254,32570,10853,564719,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9797,0.9386,1,11,82,0,0,0,4,0,2,0,0,31.37,173,76
610000,2026-01-16T15:28:05.155910,44073,7436,33055,11017,17408,0.37458930053712103,0.0057416,0.2659093905392702,74.36,256.19,330.55,98.68,342.05,440.73,24.31,85.86,110.17,0.37458930053712103,5741.6,5.7416e-05,174.08,0.0,0.0,0.2659093905392702,7436,25619,33055,11017,574160,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9858,0.9403,0,12,79,0,0,0,6,0,3,0,0,27.3,91,83
620000,2026-01-16T15:28:07.608795,44835,7559,33620,11214,17725,0.3746645637837115,0.00583583,0.26597316390046843,75.59,260.61,336.2,100.35,348.0,448.35,24.75,87.39,112.14,0.3746645637837115,5835.83,5.83583e-05,177.25,0.0,0.0,0.26597316390046843,7559,26061,33620,11214,583583,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9839,0.9392,0,16,74,0,1,0,6,0,3,0,0,64.72,125,91
630000,2026-01-16T15:28:10.583839,45581,7680,34171,11410,18043,0.37526846125433166,0.00593019,0.26625621981686426,76.8,264.91,341.71,101.97,353.84,455.81,25.17,88.93,114.1,0.37526846125433166,5930.19,5.93019e-05,180.43,0.0,0.0,0.26625621981686426,7680,26491,34171,11410,593019,1.96,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9849,0.9373999999999999,1,6,86,0,0,0,3,0,4,0,0,16.91,116,44
640000,2026-01-16T15:28:15.121279,46288,7805,34692,11595,18329,0.37528082533758694,0.00602376,0.2663330011462515,78.05,268.87,346.92,103.48,359.4,462.88,25.42,90.53,115.95,0.37528082533758694,6023.76,6.02376e-05,183.29,0.0,0.0,0.2663330011462515,7805,26887,34692,11595,602376,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828999999999999,0.9368,0,7,88,0,0,0,1,0,4,0,0,27.01,77,47
650000,2026-01-16T15:28:19.394719,46982,7935,35212,11769,18585,0.37493455637948636,0.0061186,0.2662160827223477,79.35,272.77,352.12,104.98,364.84,469.82,25.62,92.07,117.69,0.37493455637948636,6118.6,6.1186e-05,185.85,0.0,0.0,0.2662160827223477,7935,27277,35212,11769,611860,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9841,0.9375,0,7,88,0,0,0,2,0,3,0,0,29.99,94,57
660000,2026-01-16T15:28:22.749015,47647,8051,35713,11934,18841,0.3747522990305682,0.00621375,0.26612536306718865,80.51,276.62,357.13,106.46,370.01,476.47,25.95,93.39,119.34,0.3747522990305682,6213.75,6.21375e-05,188.41,0.0,0.0,0.26612536306718865,8051,27662,35713,11934,621375,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9834,0.9389,1,4,89,1,1,0,2,0,2,0,0,38.06,181,44
670000,2026-01-16T15:28:25.304703,48353,8171,36238,12114,19121,0.3751209618782253,0.0063082,0.2662704200769426,81.71,280.67,362.38,108.06,375.47,483.53,26.35,94.79,121.14,0.3751209618782253,6308.2,6.3082e-05,191.21,0.0,0.0,0.2662704200769426,8171,28067,36238,12114,630820,1.94,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865999999999999,0.9403,1,8,85,0,1,0,2,0,3,0,0,39.34,120,67
680000,2026-01-16T15:28:28.929404,49038,8295,36745,12292,19382,0.3751977497553014,0.00640269,0.26635056105606153,82.95,284.5,367.45,109.65,380.73,490.38,26.69,96.23,122.92,0.3751977497553014,6402.69,6.40269e-05,193.82,0.0,0.0,0.26635056105606153,8295,28450,36745,12292,640269,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9804999999999999,0.9408,0,4,91,0,0,0,1,0,4,0,0,59.34,164,62
690000,2026-01-16T15:28:32.036047,49677,8417,37226,12450,19604,0.37449610576633646,0.00649752,0.2660723805625667,84.17,288.09,372.26,111.09,385.68,496.77,26.91,97.59,124.5,0.37449610576633646,6497.52,6.49752e-05,196.04,0.0,0.0,0.2660723805625667,8417,28809,37226,12450,649752,1.5,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9764999999999999,0.9437000000000001,0,6,86,0,2,0,3,0,3,0,0,78.08,138,65
700000,2026-01-16T15:28:34.984409,50397,8540,37768,12628,19884,0.37385899698602754,0.00659165,0.2659065994420622,85.4,292.28,377.68,112.72,391.25,503.97,27.31,98.97,126.28,0.37385899698602754,6591.65,6.59165e-05,198.84,0.0,0.0,0.2659065994420622,8540,29228,37768,12628,659165,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9867,0.9433,1,4,90,0,0,0,1,0,4,0,0,45.81,133,57
710000,2026-01-16T15:28:37.466584,51064,8660,38268,12795,20133,0.3736232156666341,0.00668687,0.2657724964872289,86.6,296.08,382.68,114.23,396.41,510.64,27.63,100.32,127.95,0.3736232156666341,6686.87,6.68687e-05,201.33,0.0,0.0,0.2657724964872289,8660,29608,38268,12795,668687,1.94,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9741,0.9442999999999999,4,3,87,0,2,0,1,0,3,0,0,46.18,119,55
720000,2026-01-16T15:28:39.761912,51797,8779,38814,12982,20436,0.373431342566281,0.0067807,0.26571180585345533,87.79,300.35,388.14,115.8,402.17,517.97,28.0,101.82,129.82,0.373431342566281,6780.7,6.7807e-05,204.36,0.0,0.0,0.26571180585345533,8779,30035,38814,12982,678070,2.06,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865,0.9445999999999999,0,9,82,0,2,0,4,0,3,0,0,58.21,130,75
730000,2026-01-16T15:28:42.095495,52543,8904,39367,13175,20741,0.37350823487032003,0.00687504,0.26578170893747133,89.04,304.63,393.67,117.51,407.92,525.43,28.46,103.29,131.75,0.37350823487032003,6875.04,6.875039999999999e-05,207.41,0.0,0.0,0.26578170893747133,8904,30463,39367,13175,687504,1.91,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865999999999999,0.9420999999999999,0,4,91,0,0,0,1,0,4,0,0,46.59,166,40
740000,2026-01-16T15:28:44.381533,53261,9028,39900,13360,21023,0.37361813368662306,0.00696936,0.2658278819896347,90.28,308.72,399.0,119.16,413.45,532.61,28.87,104.73,133.6,0.37361813368662306,6969.36,6.96936e-05,210.23,0.0,0.0,0.2658278819896347,9028,30872,39900,13360,696936,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9809,0.9399,0,1,93,0,0,0,1,0,5,0,0,75.85,168,62
750000,2026-01-16T15:28:46.643055,54027,9149,40464,13562,21348,0.3735792133239065,0.00706346,0.2658735847659249,91.49,313.15,404.64,120.81,419.46,540.27,29.32,106.3,135.62,0.3735792133239065,7063.46,7.06346e-05,213.48,0.0,0.0,0.2658735847659249,9149,31315,40464,13562,706346,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.985,0.9399,0,10,81,0,2,0,5,0,2,0,0,57.41,179,80
760000,2026-01-16T15:28:48.893942,54757,9265,41006,13750,21654,0.3734030013494744,0.00715753,0.2657994239872884,92.65,317.41,410.06,122.46,425.11,547.57,29.8,107.7,137.5,0.3734030013494744,7157.53,7.15753e-05,216.54,0.0,0.0,0.2657994239872884,9265,31741,41006,13750,715753,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.941,0,12,83,0,0,0,2,0,3,0,0,20.65,115,39
770000,2026-01-16T15:28:51.176849,55483,9389,41542,13940,21942,0.37312813897503444,0.00725194,0.2657094641879743,93.89,321.53,415.42,124.09,430.74,554.83,30.19,109.21,139.4,0.37312813897503444,7251.94,7.25194e-05,219.42,0.0,0.0,0.2657094641879743,9389,32153,41542,13940,725194,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9840000000000001,0.9428,0,5,88,0,0,0,2,0,5,0,0,77.13,162,80
780000,2026-01-16T15:28:53.459648,56226,9507,42096,14129,22249,0.3728622370820594,0.00734591,0.2656378189584383,95.07,325.89,420.96,125.81,436.45,562.26,30.73,110.56,141.29,0.3728622370820594,7345.91,7.34591e-05,222.49,0.0,0.0,0.2656378189584383,9507,32589,42096,14129,734591,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9831,0.9419,1,6,87,0,0,0,2,0,4,0,0,75.83,170,66
790000,2026-01-16T15:28:55.918366,56946,9625,42630,14315,22546,0.372775575227833,0.0074402,0.26562499157449204,96.25,330.05,426.3,127.4,442.06,569.46,31.15,112.0,143.15,0.372775575227833,7440.2,7.4402e-05,225.46,0.0,0.0,0.26562499157449204,9625,33005,42630,14315,744020,1.59,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9797,0.9403,1,12,78,0,3,0,3,0,3,0,0,77.22,179,81
800000,2026-01-16T15:28:58.269168,57684,9748,43177,14506,22844,0.3726145705718769,0.00753439,0.26560139389373505,97.48,334.29,431.77,129.05,447.79,576.84,31.57,113.49,145.06,0.3726145705718769,7534.39,7.53439e-05,228.44,0.0,0.0,0.26560139389373505,9748,33429,43177,14506,753439,1.99,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9806999999999999,0.9405,0,9,80,0,2,0,5,0,4,0,0,56.89,177,76
810000,2026-01-16T15:29:00.603390,58456,9874,43759,14696,23151,0.37209422438285905,0.00762781,0.2654302860873401,98.74,338.85,437.59,130.82,453.74,584.56,32.07,114.89,146.96,0.37209422438285905,7627.81,7.62781e-05,231.51,0.0,0.0,0.2654302860873401,9874,33885,43759,14696,762781,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9864,0.9406,0,7,83,0,0,0,3,0,7,0,0,56.62,146,67
820000,2026-01-16T15:29:03.624272,59166,10002,44286,14879,23417,0.37208027881761396,0.00772264,0.26542325106681147,100.02,342.84,442.86,132.43,459.23,591.66,32.4,116.39,148.79,0.37208027881761396,7722.64,7.72264e-05,234.17,0.0,0.0,0.26542325106681147,10002,34284,44286,14879,772264,1.61,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9863,0.9420000000000001,0,7,80,0,2,0,6,0,5,0,0,101.73,167,93
830000,2026-01-16T15:29:06.091854,59899,10124,44834,15064,23715,0.37175804889186465,0.00781517,0.2652686200634468,101.24,347.1,448.34,134.08,464.91,598.99,32.83,117.81,150.64,0.37175804889186465,7815.17,7.81517e-05,237.15,0.0,0.0,0.2652686200634468,10124,34710,44834,15064,781517,2.04,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9416,0,7,83,0,3,0,4,0,3,0,0,40.11,107,53
840000,2026-01-16T15:29:08.580446,60652,10248,45392,15259,24021,0.37180389377814566,0.0079097,0.26532506362262437,102.48,351.44,453.92,135.77,470.75,606.52,33.28,119.31,152.59,0.37180389377814566,7909.7,7.9097e-05,240.21,0.0,0.0,0.26532506362262437,10248,35144,45392,15259,790970,1.5,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9799,0.9401999999999999,0,10,80,0,0,0,5,0,5,0,0,42.18,143,70
850000,2026-01-16T15:29:11.108711,61417,10373,45959,15457,24338,0.37163326475426445,0.00800375,0.2652707266321432,103.73,355.86,459.59,137.45,476.72,614.17,33.71,120.86,154.57,0.37163326475426445,8003.75,8.00375e-05,243.38,0.0,0.0,0.2652707266321432,10373,35586,45959,15457,800375,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9851000000000001,0.9401999999999999,2,9,81,0,0,0,3,0,5,0,0,45.31,133,49
860000,2026-01-16T15:29:13.398920,62154,10502,46500,15653,24638,0.3716853208493847,0.00809749,0.2653504823464495,105.02,359.98,465.0,139.03,482.51,621.54,34.0,122.53,156.53,0.3716853208493847,8097.49,8.097490000000001e-05,246.38,0.0,0.0,0.2653504823464495,10502,35998,46500,15653,809749,1.88,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9396,0,5,87,0,2,0,2,0,4,0,0,60.92,138,58
870000,2026-01-16T15:29:15.676460,62914,10632,47067,15846,24943,0.3715006350020796,0.00819136,0.2652692952099795,106.32,364.35,470.67,140.68,488.46,629.14,34.35,124.11,158.46,0.3715006350020796,8191.36,8.19136e-05,249.43,0.0,0.0,0.2652692952099795,10632,36435,47067,15846,819136,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9851000000000001,0.9418,0,12,81,0,0,0,4,0,3,0,0,53.71,144,58
880000,2026-01-16T15:29:18.066428,63589,10750,47570,16018,25205,0.37155199510497466,0.00828628,0.2652668291327361,107.5,368.2,475.7,142.15,493.74,635.89,34.64,125.54,160.18,0.37155199510497466,8286.28,8.28628e-05,252.05,0.0,0.0,0.2652668291327361,10750,36820,47570,16018,828628,2.0,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9848,0.9447,0,8,82,0,1,0,5,0,4,0,0,78.42,154,73
890000,2026-01-16T15:29:20.369399,64283,10870,48085,16197,25478,0.3711475304209691,0.00838078,0.2651298321860755,108.7,372.15,480.85,143.75,499.08,642.83,35.04,126.93,161.97,0.3711475304209691,8380.78,8.38078e-05,254.78,0.0,0.0,0.2651298321860755,10870,37215,48085,16197,838078,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.9447,0,11,80,0,0,0,3,0,6,0,0,62.78,152,87
900000,2026-01-16T15:29:22.706193,64974,10994,48600,16373,25747,0.3709418169162014,0.00847491,0.26506354910380175,109.94,376.06,486.0,145.29,504.45,649.74,35.34,128.39,163.73,0.3709418169162014,8474.91,8.47491e-05,257.47,0.0,0.0,0.26506354910380175,10994,37606,48600,16373,847491,1.46,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9839,0.9442999999999999,1,12,83,0,0,0,1,0,3,0,0,22.04,106,34
910000,2026-01-16T15:29:25.078147,65660,11120,49113,16546,26003,0.3707022240436351,0.00856965,0.2649802910833143,111.2,379.93,491.13,146.86,509.74,656.6,35.65,129.81,165.46,0.3707022240436351,8569.65,8.56965e-05,260.03,0.0,0.0,0.2649802910833143,11120,37993,49113,16546,856965,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865,0.9434,0,7,88,0,1,0,1,0,3,0,0,51.28,122,59
920000,2026-01-16T15:29:27.407304,66394,11241,49658,16735,26300,0.370726029599826,0.00866441,0.2650306056794069,112.41,384.17,496.58,148.48,515.46,663.94,36.06,131.29,167.35,0.370726029599826,8664.41,8.664410000000001e-05,263.0,0.0,0.0,0.2650306056794069,11241,38417,49658,16735,866441,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9798,0.9442999999999999,0,6,85,0,0,0,3,0,6,0,0,78.42,171,78
930000,2026-01-16T15:29:29.805773,67124,11364,50193,16930,26597,0.3708060367559498,0.00875896,0.2651006075568097,113.64,388.29,501.93,150.16,521.08,671.24,36.51,132.79,169.3,0.3708060367559498,8758.96,8.758959999999999e-05,265.97,0.0,0.0,0.2651006075568097,11364,38829,50193,16930,875896,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9858,0.943,0,15,77,0,0,0,3,0,5,0,0,63.26,173,89
940000,2026-01-16T15:29:32.225778,67839,11488,50718,17121,26888,0.37104846472446157,0.00885362,0.2652491244425856,114.88,392.3,507.18,151.75,526.64,678.39,36.87,134.34,171.21,0.37104846472446157,8853.62,8.85362e-05,268.88,0.0,0.0,0.2652491244425856,11488,39230,50718,17121,885362,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9873999999999999,0.9431999999999999,0,5,88,0,1,0,1,1,4,0,0,63.97,144,72
950000,2026-01-16T15:29:34.619692,68561,11613,51249,17311,27180,0.3712015383064206,0.00894769,0.26533215707277996,116.13,396.36,512.49,153.34,532.27,685.61,37.2,135.91,173.11,0.3712015383064206,8947.69,8.947689999999999e-05,271.8,0.0,0.0,0.26533215707277996,11613,39636,51249,17311,894769,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9839,0.9431999999999999,0,6,90,0,0,0,1,0,3,0,0,25.11,131,25
960000,2026-01-16T15:29:36.943761,69301,11739,51793,17508,27467,0.37119216439529196,0.00904248,0.2653913579243666,117.39,400.54,517.93,155.05,537.96,693.01,37.66,137.42,175.08,0.37119216439529196,9042.48,9.04248e-05,274.67,0.0,0.0,0.2653913579243666,11739,40054,51793,17508,904248,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9808,0.9431999999999999,0,6,81,0,0,1,6,0,6,0,0,88.21,175,71
970000,2026-01-16T15:29:39.259539,70038,11863,52335,17702,27777,0.3711946844132906,0.00913597,0.2653973071063054,118.63,404.72,523.35,156.67,543.71,700.38,38.03,138.99,177.02,0.3711946844132906,9135.97,9.13597e-05,277.77,0.0,0.0,0.2653973071063054,11863,40472,52335,17702,913597,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9843999999999999,0.9423999999999999,0,9,86,0,0,0,1,0,4,0,0,12.29,65,24
980000,2026-01-16T15:29:41.582634,70768,11983,52873,17894,28075,0.3713217045301675,0.00923098,0.26547932360212856,119.83,408.9,528.73,158.26,549.42,707.68,38.43,140.51,178.94,0.3713217045301675,9230.98,9.23098e-05,280.75,0.0,0.0,0.26547932360212856,11983,40890,52873,17894,923098,1.46,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9784999999999999,0.9422,2,9,78,0,1,0,6,0,4,0,0,25.23,121,36
990000,2026-01-16T15:29:43.874563,71511,12101,53427,18083,28380,0.3712058748535633,0.00932468,0.26543688977967195,121.01,413.26,534.27,159.94,555.17,715.11,38.93,141.9,180.83,0.3712058748535633,9324.68,9.32468e-05,283.8,0.0,0.0,0.26543688977967195,12101,41326,53427,18083,932468,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814999999999999,0.9423,3,5,81,0,2,0,3,0,6,0,0,76.33,121,82
1000000,2026-01-16T15:29:46.293023,72213,12225,53952,18260,28652,0.3711066162154705,0.00941916,0.265405966134319,122.25,417.27,539.52,161.49,560.64,722.13,39.24,143.36,182.6,0.3711066162154705,9419.16,9.41916e-05,286.52,0.0,0.0,0.265405966134319,12225,41727,53952,18260,941916,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9821,0.9442999999999999,0,7,81,0,3,0,6,0,3,0,0,87.16,178,60
1010000,2026-01-16T15:29:48.638546,72935,12340,54481,18453,28960,0.37134829466321684,0.00951307,0.2655417981141523,123.4,421.41,544.81,163.11,566.24,729.35,39.7,144.83,184.53,0.37134829466321684,9513.07,9.51307e-05,289.6,0.0,0.0,0.2655417981141523,12340,42141,54481,18453,951307,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9843,0.9431999999999999,0,6,81,0,2,0,5,0,6,0,0,51.52,105,79
1020000,2026-01-16T15:29:50.992496,73668,12457,55017,18650,29284,0.3715013437466411,0.00960739,0.26558615331264634,124.57,425.6,550.17,164.67,572.01,736.68,40.09,146.41,186.5,0.3715013437466411,9607.39,9.607390000000001e-05,292.84,0.0,0.0,0.26558615331264634,12457,42560,55017,18650,960739,1.64,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845,0.9418,0,12,80,0,0,0,4,0,4,0,0,25.39,114,44
1030000,2026-01-16T15:29:53.332701,74384,12581,55544,18839,29569,0.3717643685292012,0.00970211,0.2657150263617658,125.81,429.63,555.44,166.23,577.61,743.84,40.41,147.98,188.39,0.3717643685292012,9702.11,9.70211e-05,295.69,0.0,0.0,0.2657150263617658,12581,42963,55544,18839,970211,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9871,0.9412,0,7,80,0,2,0,5,0,6,0,0,87.79,128,82
1040000,2026-01-16T15:29:55.683549,75118,12699,56093,19024,29883,0.3717144413441798,0.00979593,0.26566999193856683,126.99,433.94,560.93,167.81,583.37,751.18,40.81,149.43,190.24,0.3717144413441798,9795.93,9.79593e-05,298.83,0.0,0.0,0.26566999193856683,12699,43394,56093,19024,979593,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9875,0.9418,0,7,87,0,0,0,2,0,4,0,0,49.63,127,56
