tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
8350000,2026-01-19T21:09:45.410803,745057,95824,510671,234385,394801,0.49835277673683376,0.7831732,0.3272322571012874,191.648,829.694,1021.342,290.672,1199.442,1490.114,99.022,369.748,468.77,0.49835277673683376,15663.464,0.0015663464,789.602,0.0,0.0,0.3272322571012874,95824,414847,510671,234385,7831732,1.918,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99418,0.9788,0,37,454,0,0,0,5,0,4,0,0,70.498,159,360
8360000,2026-01-19T21:10:00.012424,745930,95940,511270,234659,395250,0.49827068431157046,0.7841115,0.3272097890396611,191.88,830.66,1022.54,291.022,1200.838,1491.86,99.14,370.178,469.318,0.49827068431157046,15682.23,0.0015682229999999999,790.5,0.0,0.0,0.3272097890396611,95940,415330,511270,234659,7841115,2.02,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99272,0.9782799999999999,0,18,471,0,1,0,5,0,5,0,0,84.274,157,423
8370000,2026-01-19T21:10:15.156955,746783,96062,511868,234914,395654,0.49816525482085594,0.7850486,0.32717272158794025,192.124,831.612,1023.736,291.374,1202.192,1493.566,99.248,370.58,469.828,0.49816525482085594,15700.972,0.0015700972,791.308,0.0,0.0,0.32717272158794025,96062,415806,511868,234914,7850486,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99454,0.97848,0,30,450,0,2,0,9,0,9,0,0,82.9,135,451
8380000,2026-01-19T21:10:29.988585,747624,96178,512450,235174,396083,0.4981539688443091,0.7859893,0.3271666317234542,192.356,832.544,1024.9,291.722,1203.526,1495.248,99.366,370.982,470.348,0.4981539688443091,15719.786,0.0015719786,792.166,0.0,0.0,0.3271666317234542,96178,416272,512450,235174,7859893,1.962,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9929600000000001,0.97822,0,24,461,1,4,0,6,0,4,0,0,99.94,181,469
8390000,2026-01-19T21:10:44.525789,748495,96298,513050,235444,396528,0.4980549908525563,0.78693,0.327136325999106,192.596,833.504,1026.1,292.066,1204.924,1496.99,99.47,371.418,470.888,0.4980549908525563,15738.6,0.00157386,793.056,0.0,0.0,0.327136325999106,96298,416752,513050,235444,7869300,1.896,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9947,0.9781799999999999,0,30,458,0,1,0,4,0,7,0,0,95.978,173,439
8400000,2026-01-19T21:10:59.050598,749396,96411,513672,235723,397008,0.49799263758418544,0.7878682,0.32711476088162433,192.822,834.522,1027.344,292.412,1206.38,1498.792,99.59,371.856,471.446,0.49799263758418544,15757.364,0.0015757364,794.016,0.0,0.0,0.32711476088162433,96411,417261,513672,235723,7878682,1.93,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99358,0.97792,0,46,440,0,1,0,7,0,6,0,0,109.048,178,425
8410000,2026-01-19T21:11:14.610261,750249,96528,514262,235986,397446,0.49795050420413434,0.7888089,0.3270962393658094,193.056,835.468,1028.524,292.748,1207.75,1500.498,99.69,372.282,471.972,0.49795050420413434,15776.178,0.0015776178,794.892,0.0,0.0,0.3270962393658094,96528,417734,514262,235986,7888089,2.026,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9895,0.97796,1,34,454,0,2,0,4,0,5,0,0,110.744,161,412
8420000,2026-01-19T21:11:30.296839,751063,96644,514829,236233,397844,0.4978731619006711,0.7897414,0.32707016479537854,193.288,836.37,1029.658,293.086,1209.04,1502.126,99.796,372.67,472.466,0.4978731619006711,15794.828,0.0015794828000000002,795.688,0.0,0.0,0.32707016479537854,96644,418185,514829,236233,7897414,1.886,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99178,0.9779,0,36,452,0,2,0,5,0,5,0,0,40.36,82,371
8430000,2026-01-19T21:11:44.915359,751878,96763,515404,236473,398234,0.49775937523545033,0.7906924,0.3270286611193864,193.526,837.282,1030.808,293.42,1210.336,1503.756,99.894,373.052,472.946,0.49775937523545033,15813.848,0.0015813848,796.468,0.0,0.0,0.3270286611193864,96763,418641,515404,236473,7906924,2.046,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9911599999999999,0.97808,2,46,440,0,1,0,5,0,6,0,0,47.32,119,330
8440000,2026-01-19T21:12:00.204356,752765,96878,516020,236745,398691,0.4976703458918621,0.7916303,0.32699828740850667,193.756,838.284,1032.04,293.78,1211.75,1505.53,100.024,373.466,473.49,0.4976703458918621,15832.606,0.0015832606,797.382,0.0,0.0,0.32699828740850667,96878,419142,516020,236745,7916303,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99156,0.9779399999999999,0,35,451,0,1,1,7,0,5,0,0,120.108,174,451
8450000,2026-01-19T21:12:15.746988,753624,96990,516607,237016,399147,0.49762300783228414,0.7925703,0.32698598413356633,193.98,839.234,1033.214,294.114,1213.134,1507.248,100.132,373.9,474.032,0.49762300783228414,15851.406,0.0015851405999999998,798.294,0.0,0.0,0.32698598413356633,96990,419617,516607,237016,7925703,1.894,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9932000000000001,0.9778600000000001,0,35,453,0,1,0,6,0,5,0,0,91.69,154,473
8460000,2026-01-19T21:12:31.436891,754455,97108,517186,237268,399560,0.49758896420668813,0.7935086,0.3269678702575479,194.216,840.156,1034.372,294.45,1214.46,1508.91,100.232,374.304,474.536,0.49758896420668813,15870.172,0.0015870172,799.12,0.0,0.0,0.3269678702575479,97108,420078,517186,237268,7935086,1.974,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9934,0.97792,0,30,459,0,1,0,5,0,5,0,0,48.926,125,276
8470000,2026-01-19T21:12:47.529006,755312,97234,517791,237520,399962,0.49747311888509516,0.7944514,0.3269282303424681,194.468,841.114,1035.582,294.806,1215.818,1510.624,100.336,374.704,475.04,0.49747311888509516,15889.028,0.0015889028000000002,799.924,0.0,0.0,0.3269282303424681,97234,420557,517791,237520,7944514,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99136,0.9780599999999999,0,33,451,0,0,0,7,0,9,0,0,86.524,158,488
8480000,2026-01-19T21:13:02.553175,756172,97349,518395,237776,400398,0.4973793477990458,0.7953895,0.3268915907893944,194.698,842.092,1036.79,295.164,1217.18,1512.344,100.464,375.088,475.552,0.4973793477990458,15907.79,0.0015907789999999998,800.796,0.0,0.0,0.3268915907893944,97349,421046,518395,237776,7953895,1.968,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99024,0.97764,0,35,457,0,0,0,4,0,4,0,0,44.536,147,234
8490000,2026-01-19T21:13:17.026701,756993,97458,518964,238028,400818,0.4973274165241958,0.7963278,0.3268742903826325,194.916,843.012,1037.928,295.496,1218.49,1513.986,100.578,375.478,476.056,0.4973274165241958,15926.556,0.0015926556,801.636,0.0,0.0,0.3268742903826325,97458,421506,518964,238028,7963278,1.944,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9939,0.97826,0,33,461,0,1,0,3,0,2,0,0,48.5,89,394
8500000,2026-01-19T21:13:31.487229,757829,97580,519546,238282,401224,0.4972864176609835,0.7972784,0.3268554901150891,195.16,843.932,1039.092,295.834,1219.824,1515.658,100.672,375.892,476.564,0.4972864176609835,15945.568,0.0015945568,802.448,0.0,0.0,0.3268554901150891,97580,421966,519546,238282,7972784,1.878,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99276,0.97844,0,34,457,0,0,0,3,0,6,0,0,85.334,170,426
8510000,2026-01-19T21:13:46.092832,758647,97693,520115,238531,401632,0.4972328969325232,0.7982186,0.32683333324174785,195.386,844.844,1040.23,296.166,1221.128,1517.294,100.778,376.284,477.062,0.4972328969325232,15964.372,0.0015964372,803.264,0.0,0.0,0.32683333324174785,97693,422422,520115,238531,7982186,1.816,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9949199999999999,0.97856,0,40,450,0,0,0,4,0,6,0,0,37.644,129,366
8520000,2026-01-19T21:14:00.635499,759486,97816,520703,238782,402040,0.49711308126490394,0.7991586,0.32679197243396607,195.632,845.774,1041.406,296.51,1222.462,1518.972,100.876,376.688,477.564,0.49711308126490394,15983.172,0.0015983172000000002,804.08,0.0,0.0,0.32679197243396607,97816,422887,520703,238782,7991586,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9920399999999999,0.9788600000000001,0,26,468,0,0,0,2,0,4,0,0,70.296,140,367
8530000,2026-01-19T21:14:15.088103,760339,97942,521298,239040,402446,0.4970582542381456,0.8000983,0.32677164946250076,195.884,846.712,1042.596,296.862,1223.816,1520.678,100.976,377.104,478.08,0.4970582542381456,16001.966,0.0016001966000000001,804.892,0.0,0.0,0.32677164946250076,97942,423356,521298,239040,8000983,2.088,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99146,0.97864,0,21,469,0,0,0,5,0,5,0,0,44.548,137,421
8540000,2026-01-19T21:14:29.511232,761213,98065,521912,239300,402872,0.4969685897323428,0.8010328,0.3267358426360959,196.13,847.694,1043.824,297.232,1225.194,1522.426,101.1,377.5,478.6,0.4969685897323428,16020.656,0.0016020656,805.744,0.0,0.0,0.3267358426360959,98065,423847,521912,239300,8010328,1.748,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99366,0.9785799999999999,0,47,444,0,1,0,4,0,4,0,0,44.962,87,400
8550000,2026-01-19T21:14:44.044064,762095,98183,522518,239576,403322,0.49695297264007404,0.8019808,0.3267313216562311,196.366,848.67,1045.036,297.576,1226.614,1524.19,101.21,377.942,479.152,0.49695297264007404,16039.616,0.0016039616,806.644,0.0,0.0,0.3267313216562311,98183,424335,522518,239576,8019808,1.912,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99126,0.97842,0,23,460,0,3,0,8,0,6,0,0,108.026,171,425
8560000,2026-01-19T21:14:58.381625,762953,98300,523114,239838,403764,0.4968758537142529,0.802919,0.32670280806316154,196.6,849.628,1046.228,297.922,1227.984,1525.906,101.32,378.356,479.676,0.4968758537142529,16058.38,0.001605838,807.528,0.0,0.0,0.32670280806316154,98300,424814,523114,239838,8029190,1.842,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99286,0.97824,0,42,448,0,0,0,6,0,4,0,0,54.202,142,291
8570000,2026-01-19T21:15:12.741357,763776,98411,523680,240095,404189,0.49681275233426536,0.8038582,0.32668583805935375,196.822,850.538,1047.36,298.264,1229.288,1527.552,101.44,378.75,480.19,0.49681275233426536,16077.164,0.0016077163999999998,808.378,0.0,0.0,0.32668583805935375,98411,425269,523680,240095,8038582,1.948,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9918199999999999,0.9786,0,28,466,0,0,0,2,0,4,0,0,19.922,78,243
8580000,2026-01-19T21:15:27.290665,764628,98528,524277,240350,404611,0.49674809934451203,0.8047969,0.3266585216515038,197.056,851.498,1048.554,298.602,1230.654,1529.256,101.544,379.156,480.7,0.49674809934451203,16095.938,0.0016095938000000001,809.222,0.0,0.0,0.3266585216515038,98528,425749,524277,240350,8047969,2.004,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99202,0.9789,0,23,464,0,2,0,6,0,5,0,0,100.398,147,480
8590000,2026-01-19T21:15:41.697724,765487,98646,524880,240607,405047,0.49667250005797786,0.8057366,0.32662693138601984,197.292,852.468,1049.76,298.94,1232.034,1530.974,101.648,379.566,481.214,0.49667250005797786,16114.732,0.0016114732,810.094,0.0,0.0,0.32662693138601984,98646,426234,524880,240607,8057366,2.016,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9920399999999999,0.97892,0,36,456,0,0,1,4,0,3,0,0,94.794,175,467
8600000,2026-01-19T21:15:56.113602,766363,98770,525489,240873,405473,0.4966035326940368,0.8066756,0.326602760685849,197.54,853.438,1050.978,299.304,1233.422,1532.726,101.764,379.982,481.746,0.4966035326940368,16133.512,0.0016133512000000001,810.946,0.0,0.0,0.326602760685849,98770,426719,525489,240873,8066756,1.892,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98926,0.97874,3,23,463,0,1,0,4,0,6,0,0,45.36,121,264
8610000,2026-01-19T21:16:10.536189,767209,98888,526071,241138,405908,0.49659833310123214,0.807618,0.32659906608252676,197.776,854.366,1052.142,299.63,1234.788,1534.418,101.854,380.422,482.276,0.49659833310123214,16152.36,0.001615236,811.816,0.0,0.0,0.32659906608252676,98888,427183,526071,241138,8076180,1.862,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99122,0.9793,0,26,466,0,1,1,3,0,3,0,0,52.768,174,428
8620000,2026-01-19T21:16:25.034511,768074,99003,526679,241394,406333,0.496479940825731,0.8085514,0.3265614901755503,198.006,855.352,1053.358,299.992,1236.156,1536.148,101.984,380.804,482.788,0.496479940825731,16171.028,0.0016171028,812.666,0.0,0.0,0.3265614901755503,99003,427676,526679,241394,8085514,1.926,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9920399999999999,0.97932,0,37,449,0,1,0,7,0,6,0,0,67.798,112,467
8630000,2026-01-19T21:16:39.553431,768912,99122,527261,241650,406744,0.49642983598425444,0.8094976,0.32654260969535154,198.244,856.278,1054.522,300.338,1237.486,1537.824,102.092,381.208,483.3,0.49642983598425444,16189.952,0.0016189952,813.488,0.0,0.0,0.32654260969535154,99122,428139,527261,241650,8094976,2.022,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99234,0.97926,0,34,450,0,1,0,7,0,8,0,0,93.442,158,456
8640000,2026-01-19T21:16:54.018899,769740,99242,527836,241904,407159,0.4963628653812894,0.8104429,0.32652003854829603,198.484,857.188,1055.672,300.666,1238.814,1539.48,102.182,381.626,483.808,0.4963628653812894,16208.858,0.0016208858,814.318,0.0,0.0,0.32652003854829603,99242,428594,527836,241904,8104429,2.026,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99202,0.97922,0,39,450,1,2,0,4,0,4,0,0,84.344,181,488
8650000,2026-01-19T21:17:08.856799,770583,99361,528422,242160,407575,0.49629692732600805,0.8113815,0.32649727538360945,198.722,858.122,1056.844,301.026,1240.14,1541.166,102.302,382.018,484.32,0.49629692732600805,16227.63,0.001622763,815.15,0.0,0.0,0.32649727538360945,99361,429061,528422,242160,8113815,1.944,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9909,0.9793999999999999,0,29,462,0,0,0,2,0,7,0,0,52.578,158,273
8660000,2026-01-19T21:17:23.760009,771450,99477,529020,242429,408007,0.4962354302245204,0.8123219,0.32647855060229275,198.954,859.086,1058.04,301.374,1241.526,1542.9,102.418,382.44,484.858,0.4962354302245204,16246.438,0.0016246438,816.014,0.0,0.0,0.32647855060229275,99477,429543,529020,242429,8123219,1.964,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99038,0.97908,0,25,454,0,5,0,10,0,6,0,0,118.302,150,493
8670000,2026-01-19T21:17:38.997666,772361,99596,529651,242710,408492,0.49619990428397703,0.8132553,0.3264648208569869,199.192,860.11,1059.302,301.738,1242.984,1544.722,102.546,382.874,485.42,0.49619990428397703,16265.106,0.0016265106,816.984,0.0,0.0,0.3264648208569869,99596,430055,529651,242710,8132553,1.974,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9939,0.9790399999999999,0,43,445,0,1,0,4,1,6,0,0,43.946,124,362
8680000,2026-01-19T21:17:53.410200,773216,99719,530246,242969,408915,0.4961002878398698,0.8141904,0.32643058729162955,199.438,861.054,1060.492,302.074,1244.358,1546.432,102.634,383.304,485.938,0.4961002878398698,16283.808,0.0016283807999999999,817.83,0.0,0.0,0.32643058729162955,99719,430527,530246,242969,8141904,1.892,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9880599999999999,0.9792799999999999,0,33,459,0,1,0,3,0,4,0,0,52.706,123,262
8690000,2026-01-19T21:18:08.197773,774090,99835,530854,243235,409351,0.49603718452404433,0.8151337,0.32640794709932364,199.67,862.038,1061.708,302.426,1245.754,1548.18,102.754,383.716,486.47,0.49603718452404433,16302.674,0.0016302673999999998,818.702,0.0,0.0,0.32640794709932364,99835,431019,530854,243235,8151337,1.876,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98976,0.97932,0,24,459,0,3,0,9,0,5,0,0,111.286,154,468
8700000,2026-01-19T21:18:22.793022,774953,99947,531442,243510,409804,0.49600663702370895,0.8160767,0.32640090542054057,199.894,862.99,1062.884,302.78,1247.126,1549.906,102.884,384.136,487.02,0.49600663702370895,16321.534,0.0016321534,819.608,0.0,0.0,0.32640090542054057,99947,431495,531442,243510,8160767,1.838,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98946,0.97914,0,28,455,0,3,0,8,0,6,0,0,98.724,162,486
8710000,2026-01-19T21:18:37.345140,775791,100063,532016,243774,410232,0.4959905314739269,0.817021,0.3263962592822951,200.126,863.906,1064.032,303.114,1248.468,1551.582,102.986,384.562,487.548,0.4959905314739269,16340.42,0.001634042,820.464,0.0,0.0,0.3263962592822951,100063,431953,532016,243774,8170210,1.856,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99288,0.97944,0,42,442,0,3,0,7,0,6,0,0,99.056,168,483
8720000,2026-01-19T21:18:52.019661,776661,100177,532617,244043,410679,0.49592325991462677,0.8179611,0.32637706093333585,200.354,864.88,1065.234,303.472,1249.85,1553.322,103.118,384.968,488.086,0.49592325991462677,16359.222,0.0016359222,821.358,0.0,0.0,0.32637706093333585,100177,432440,532617,244043,8179611,1.982,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99068,0.9791599999999999,0,22,462,0,3,0,8,0,5,0,0,130.574,177,434
8730000,2026-01-19T21:19:06.660680,777462,100294,533172,244289,411076,0.49588724009296886,0.8189071,0.3263611730507809,200.588,865.756,1066.344,303.802,1251.122,1554.924,103.214,385.364,488.578,0.49588724009296886,16378.142,0.0016378142,822.152,0.0,0.0,0.3263611730507809,100294,432878,533172,244289,8189071,2.052,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9884,0.97976,0,18,471,0,3,0,4,0,4,0,0,131.788,179,429
8740000,2026-01-19T21:19:21.294510,778337,100413,533782,244554,411515,0.4958006164618611,0.8198447,0.3263294101673086,200.826,866.738,1067.564,304.15,1252.524,1556.674,103.324,385.784,489.108,0.4958006164618611,16396.894,0.0016396893999999999,823.03,0.0,0.0,0.3263294101673086,100413,433369,533782,244554,8198447,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99414,0.9791599999999999,0,33,453,0,3,0,6,0,5,0,0,109.604,176,449
8750000,2026-01-19T21:19:35.928987,779195,100530,534376,244818,411954,0.4957244063567605,0.8207818,0.3263025605930751,201.06,867.692,1068.752,304.478,1253.912,1558.39,103.416,386.22,489.636,0.4957244063567605,16415.636,0.0016415636,823.908,0.0,0.0,0.3263025605930751,100530,433846,534376,244818,8207818,1.932,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9909,0.97934,0,16,467,0,4,0,8,0,5,0,0,125.5,160,483
8760000,2026-01-19T21:19:50.545244,780065,100656,534985,245079,412380,0.495637510810372,0.8217207,0.3262689906947587,201.312,868.658,1069.97,304.836,1255.294,1560.13,103.522,386.636,490.158,0.495637510810372,16434.414,0.0016434414,824.76,0.0,0.0,0.3262689906947587,100656,434329,534985,245079,8217207,1.882,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99218,0.97888,0,20,470,0,0,0,5,0,5,0,0,37.816,154,179
8770000,2026-01-19T21:20:05.223759,780861,100775,535545,245315,412757,0.49557286541113393,0.8226671,0.32624254081059256,201.55,869.54,1071.09,305.166,1256.556,1561.722,103.616,387.014,490.63,0.49557286541113393,16453.342,0.0016453341999999999,825.514,0.0,0.0,0.32624254081059256,100775,434770,535545,245315,8226671,1.888,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98978,0.9789,0,22,469,0,2,0,5,0,2,0,0,56.714,178,418
8780000,2026-01-19T21:20:19.887244,781689,100888,536118,245570,413173,0.495531154113629,0.8236085,0.3262258847304397,201.776,870.46,1072.236,305.504,1257.874,1563.378,103.726,387.414,491.14,0.495531154113629,16472.17,0.0016472169999999999,826.346,0.0,0.0,0.3262258847304397,100888,435230,536118,245570,8236085,2.026,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9930599999999999,0.9788199999999999,1,44,444,0,0,0,6,0,5,0,0,73.562,159,446
8790000,2026-01-19T21:20:34.542131,782561,101004,536719,245841,413633,0.4954788103369182,0.8245438,0.32621148677381834,202.008,871.43,1073.438,305.846,1259.276,1565.122,103.836,387.846,491.682,0.4954788103369182,16490.876,0.0016490876,827.266,0.0,0.0,0.32621148677381834,101004,435715,536719,245841,8245438,1.898,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99148,0.9785799999999999,0,35,461,0,0,0,1,0,3,0,0,40.658,136,234
8800000,2026-01-19T21:20:49.241308,783439,101117,537327,246111,414082,0.4954308272603881,0.8254786,0.32619456063620916,202.234,872.42,1074.654,306.194,1260.684,1566.878,103.958,388.264,492.222,0.4954308272603881,16509.572,0.0016509571999999998,828.164,0.0,0.0,0.32619456063620916,101117,436210,537327,246111,8254786,2.034,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99214,0.97866,0,22,465,0,3,0,6,0,4,0,0,91.928,123,451
8810000,2026-01-19T21:21:03.973793,784295,101234,537921,246373,414523,0.49536656054802863,0.8264145,0.3261728266069405,202.468,873.374,1075.842,306.53,1262.06,1568.59,104.06,388.686,492.746,0.49536656054802863,16528.29,0.0016528290000000002,829.046,0.0,0.0,0.3261728266069405,101234,436687,537921,246373,8264145,1.88,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99412,0.97854,0,49,444,0,0,0,3,0,4,0,0,41.538,106,266
