tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_0_avg_retry_count,cluster_0_avg_busy_ratio,cluster_0_avg_collision_ratio,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_1_avg_retry_count,cluster_1_avg_busy_ratio,cluster_1_avg_collision_ratio,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_2_avg_retry_count,cluster_2_avg_busy_ratio,cluster_2_avg_collision_ratio,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
200000,2026-01-18T14:29:29.974313,10373,2329,9135,1237,1738,0.14432411205333578,0.00173726,0.12420358543711815,23.29,68.06,91.35,24.53,79.2,103.73,1.23,11.14,12.37,0.14432411205333578,1737.26,1.73726e-05,17.38,0.0,0.0,0.12420358543711815,2329,6806,9135,1237,173726,1.52,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9893,0.9061176031515654,0,11,83,0,1,0,3,0,2,0,0,123.89,147,96,N/A,34,102.26470588235294,13.529411764705882,0.14755605726232698,70924,2086.0,20.235294117647058,0.0,0.0,0,0.00999837585282919,1.5,0.9861764705882353,0.9010084033613445,N/A,33,76.63636363636364,10.424242424242424,0.1386879464770016,38946,1180.1818181818182,11.303030303030303,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9866666666666667,0.9248885077186965,N/A,33,94.81818181818181,13.121212121212121,0.14663039468707298,63856,1935.030303030303,20.515151515151516,0.0,0.0,0,0.00999837585282919,1.5151515151515151,0.9951515151515152,0.8926107226107226,188117467.55555558,1.821085605710471,0.9468824471739902
210000,2026-01-18T14:29:33.282953,10901,2447,9600,1300,1831,0.14418573619562647,0.00182408,0.12427091552693295,24.47,71.53,96.0,25.76,83.25,109.01,1.28,11.72,13.0,0.14418573619562647,1824.08,1.82408e-05,18.31,0.0,0.0,0.12427091552693295,2447,7153,9600,1300,182408,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.997,0.9052461576476403,0,12,84,0,0,0,1,0,3,0,0,127.36,144,96,N/A,34,106.8529411764706,14.235294117647058,0.14877120651574627,73842,2171.823529411765,21.38235294117647,0.0,0.0,0,0.00999837585282919,1.6764705882352942,0.9976470588235294,0.8981027340513671,N/A,33,80.51515151515152,11.090909090909092,0.13995631519990903,40847,1237.7878787878788,11.93939393939394,0.0,0.0,0,0.00999837585282919,1.8484848484848484,0.999090909090909,0.9244550770866561,N/A,33,100.3030303030303,13.636363636363637,0.14369073322515985,67719,2052.090909090909,21.515151515151516,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9942424242424243,0.8933971291866029,205362837.55555555,1.807770460498935,0.9473742636902144
220000,2026-01-18T14:29:36.108860,11424,2566,10068,1356,1915,0.14330034682196305,0.00191034,0.12358190769768733,25.66,75.02,100.68,26.98,87.26,114.24,1.32,12.24,13.56,0.14330034682196305,1910.34,1.91034e-05,19.15,0.0,0.0,0.12358190769768733,2566,7502,10068,1356,191034,1.55,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9928,0.905023695976155,0,14,83,0,0,0,1,1,1,0,0,109.02,124,92,N/A,34,112.58823529411765,14.794117647058824,0.1470635613854038,77918,2291.705882352941,22.41176470588235,0.0,0.0,0,0.00999837585282919,1.6176470588235294,0.9955882352941177,0.8943850267379679,N/A,33,84.39393939393939,11.606060606060606,0.13942474271730193,42695,1293.7878787878788,12.484848484848484,0.0,0.0,0,0.00999837585282919,1.393939393939394,0.9915151515151515,0.9258569299552906,N/A,33,104.6969696969697,14.242424242424242,0.1432986995582307,70421,2133.969696969697,22.454545454545453,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9912121212121212,0.8951515151515151,229510646.0,1.8249912167701137,0.9464310672532635
230000,2026-01-18T14:29:38.582420,11946,2681,10526,1419,2006,0.14379707504682615,0.00199436,0.12396864890005736,26.81,78.45,105.26,28.21,91.25,119.46,1.39,12.8,14.19,0.14379707504682615,1994.36,1.99436e-05,20.06,0.0,0.0,0.12396864890005736,2681,7845,10526,1419,199436,1.45,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9904,0.9048467109358788,0,12,84,0,0,0,1,0,3,0,0,102.94,126,96,N/A,34,117.11764705882354,15.5,0.14796783264160335,80903,2379.5,23.58823529411765,0.0,0.0,0,0.00999837585282919,1.4411764705882353,0.9867647058823529,0.8962174236783321,N/A,33,88.0909090909091,12.242424242424242,0.14129354351491896,44408,1345.6969696969697,12.969696969696969,0.0,0.0,0,0.00999837585282919,1.3333333333333333,0.9957575757575757,0.9267660208643815,N/A,33,110.21212121212122,14.787878787878787,0.14200346239017508,74125,2246.212121212121,23.515151515151516,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9887878787878789,0.8918181818181818,251214044.22222224,1.8218113853359754,0.946214066057136
240000,2026-01-18T14:29:41.045097,12450,2799,10963,1487,2090,0.1448675267939553,0.00208358,0.12469669109985691,27.99,81.64,109.63,29.41,95.09,124.5,1.42,13.45,14.87,0.1448675267939553,2083.58,2.08358e-05,20.9,0.0,0.0,0.12469669109985691,2799,8164,10963,1487,208358,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9945,0.9051784401796651,1,7,88,0,0,1,1,0,2,0,0,130.54,145,98,N/A,34,121.5,16.264705882352942,0.1500539642766297,84189,2476.1470588235293,24.764705882352942,0.0,0.0,0,0.00999837585282919,1.9411764705882353,0.9902941176470589,0.896511541325391,N/A,33,91.36363636363636,12.727272727272727,0.14201523052588172,46472,1408.2424242424242,13.575757575757576,0.0,0.0,0,0.00999837585282919,1.4848484848484849,0.9984848484848485,0.926256109481916,N/A,33,115.66666666666667,15.575757575757576,0.14237622080715218,77697,2354.4545454545455,24.242424242424242,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.9948484848484848,0.893030303030303,271079864.2222222,1.81160698915476,0.9467923417702409
250000,2026-01-18T14:29:43.733586,12985,2918,11429,1555,2184,0.14536576863173573,0.00216934,0.12497603511702234,29.18,85.11,114.29,30.68,99.17,129.85,1.49,14.06,15.55,0.14536576863173573,2169.34,2.16934e-05,21.84,0.0,0.0,0.12497603511702234,2918,8511,11429,1555,216934,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9947,0.9050113443278361,0,8,87,0,1,0,3,0,1,0,0,106.17,129,96,N/A,34,125.97058823529412,17.235294117647058,0.15325445123749842,87439,2571.735294117647,26.08823529411765,0.0,0.0,0,0.00999837585282919,1.6470588235294117,0.996764705882353,0.8958688302907369,N/A,33,95.54545454545455,13.242424242424242,0.14172038501680215,48551,1471.2424242424242,14.181818181818182,0.0,0.0,0,0.00999837585282919,2.0,0.9945454545454545,0.9267149758454106,N/A,33,121.0,16.12121212121212,0.14088341865285323,80944,2452.848484848485,25.12121212121212,0.0,0.0,0,0.00999837585282919,1.4545454545454546,0.9927272727272727,0.8927272727272727,289307557.5555556,1.8009721735906572,0.947572461185826
260000,2026-01-18T14:29:46.318917,13481,3034,11868,1612,2260,0.14475820565372563,0.00225875,0.12460909301432178,30.34,88.34,118.68,31.89,102.92,134.81,1.54,14.58,16.12,0.14475820565372563,2258.75,2.25875e-05,22.6,0.0,0.0,0.12460909301432178,3034,8834,11868,1612,225875,1.64,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9945,0.9034740124740125,0,18,80,0,0,0,1,0,1,0,0,86.74,110,96,N/A,34,131.5,18.0,0.1524721225343812,91701,2697.0882352941176,27.176470588235293,0.0,0.0,0,0.00999837585282919,1.8823529411764706,0.9911764705882353,0.8900904977375566,N/A,33,98.60606060606061,13.696969696969697,0.14224551863401708,50351,1525.7878787878788,14.545454545454545,0.0,0.0,0,0.00999837585282919,1.393939393939394,0.9957575757575757,0.9240704340704341,N/A,33,125.54545454545455,16.606060606060606,0.139323220735789,83823,2540.090909090909,25.939393939393938,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9966666666666667,0.8966666666666666,321362240.8888889,1.821234930785883,0.9463519773656661
270000,2026-01-18T14:29:48.850442,13971,3145,12302,1668,2337,0.1445608962058205,0.00234558,0.12456084141933589,31.45,91.57,123.02,33.07,106.64,139.71,1.61,15.07,16.68,0.1445608962058205,2345.58,2.34558e-05,23.37,0.0,0.0,0.12456084141933589,3145,9157,12302,1668,234558,1.43,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9945,0.903254064375341,0,7,90,0,0,0,1,0,2,0,0,75.97,126,96,N/A,34,136.73529411764707,18.5,0.15040055838007668,95622,2812.4117647058824,27.941176470588236,0.0,0.0,0,0.00999837585282919,1.3235294117647058,0.9958823529411764,0.8869086357947434,N/A,33,101.9090909090909,14.212121212121213,0.1430947253724246,52061,1577.6060606060605,15.151515151515152,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9948484848484848,0.9251670551670552,N/A,33,130.0,17.272727272727273,0.1400104454051342,86875,2632.5757575757575,26.87878787878788,0.0,0.0,0,0.00999837585282919,1.393939393939394,0.9927272727272727,0.8981818181818182,354009480.6666667,1.8367299898196348,0.9452595960962319
280000,2026-01-18T14:29:51.373922,14485,3261,12754,1730,2422,0.14458901164528215,0.00243285,0.12467477753663961,32.61,94.93,127.54,34.29,110.56,144.85,1.67,15.63,17.3,0.14458901164528215,2432.85,2.43285e-05,24.22,0.0,0.0,0.12467477753663961,3261,9493,12754,1730,243285,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9956999999999999,0.903918757192175,0,11,85,0,1,0,2,0,1,0,0,120.2,139,99,N/A,34,141.44117647058823,19.176470588235293,0.15034360146594564,98846,2907.235294117647,29.0,0.0,0.0,0,0.00999837585282919,1.4705882352941178,0.9923529411764707,0.8893850267379679,N/A,33,105.9090909090909,14.636363636363637,0.14201394656711908,54184,1641.939393939394,15.666666666666666,0.0,0.0,0,0.00999837585282919,1.9393939393939394,0.9993939393939393,0.923114691215957,N/A,33,134.84848484848484,18.03030303030303,0.14123510539306464,90255,2735.0,27.848484848484848,0.0,0.0,0,0.00999837585282919,1.606060606060606,0.9954545454545455,0.8996969696969698,374401840.6666667,1.8242654658201682,0.9461354385052207
290000,2026-01-18T14:29:54.046826,14994,3378,13208,1786,2499,0.14375560772978127,0.00252079,0.12414542308066377,33.78,98.3,132.08,35.49,114.45,149.94,1.71,16.15,17.86,0.14375560772978127,2520.79,2.5207900000000003e-05,24.99,0.0,0.0,0.12414542308066377,3378,9830,13208,1786,252079,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9947,0.9045333333333333,0,10,87,0,0,0,1,0,2,0,0,28.14,104,96,N/A,34,146.05882352941177,19.735294117647058,0.14913582910457773,102298,3008.764705882353,29.91176470588235,0.0,0.0,0,0.00999837585282919,1.6176470588235294,0.9885294117647059,0.8923529411764706,N/A,33,110.48484848484848,15.242424242424242,0.14147303326173155,56573,1714.3333333333333,16.21212121212121,0.0,0.0,0,0.00999837585282919,1.8181818181818181,0.9984848484848485,0.9210101010101011,N/A,33,139.27272727272728,18.545454545454547,0.14049492381167708,93208,2824.4848484848485,28.696969696969695,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9972727272727272,0.9006060606060605,390614105.5555556,1.808247750693794,0.9475758862498502
300000,2026-01-18T14:29:56.542544,15502,3492,13652,1849,2589,0.14374534387589114,0.00260534,0.12417311609983665,34.92,101.6,136.52,36.69,118.33,155.02,1.76,16.73,18.49,0.14374534387589114,2605.34,2.6053399999999997e-05,25.89,0.0,0.0,0.12417311609983665,3492,10160,13652,1849,260534,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9954999999999999,0.9060333333333334,0,12,85,0,0,0,2,0,1,0,0,97.27,142,83,N/A,34,150.88235294117646,20.38235294117647,0.1491384822255872,105403,3100.0882352941176,30.852941176470587,0.0,0.0,0,0.00999837585282919,1.8235294117647058,0.9964705882352942,0.8973529411764707,N/A,33,114.45454545454545,15.93939393939394,0.14226528344532804,58865,1783.7878787878788,16.96969696969697,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.996969696969697,0.9182828282828284,N/A,33,143.78787878787878,19.09090909090909,0.13966883752191886,96266,2917.151515151515,29.696969696969695,0.0,0.0,0,0.00999837585282919,1.9393939393939394,0.9930303030303032,0.9027272727272727,405345001.5555556,1.7905886350123164,0.9489961491617064
310000,2026-01-18T14:29:59.345254,16021,3610,14112,1908,2668,0.1435219976641659,0.00269256,0.12405598114724428,36.1,105.02,141.12,37.94,122.27,160.21,1.83,17.25,19.08,0.1435219976641659,2692.56,2.6925600000000002e-05,26.68,0.0,0.0,0.12405598114724428,3610,10502,14112,1908,269256,1.65,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9937,0.9072090909090909,0,3,93,0,0,0,2,0,2,0,0,96.14,140,84,N/A,34,155.97058823529412,21.11764705882353,0.1491805044865108,108876,3202.235294117647,31.852941176470587,0.0,0.0,0,0.00999837585282919,1.5,0.9894117647058823,0.8994117647058824,N/A,33,118.15151515151516,16.454545454545453,0.14227798068113767,60265,1826.2121212121212,17.393939393939394,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9954545454545455,0.9233608815426998,N/A,33,148.78787878787878,19.606060606060606,0.13893603792114176,100115,3033.787878787879,30.636363636363637,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9963636363636365,0.899090909090909,447534104.6666667,1.8066207583174314,0.9473672302592623
320000,2026-01-18T14:30:01.801684,16544,3728,14571,1972,2757,0.14315054490633658,0.00277941,0.12388157148480232,37.28,108.43,145.71,39.18,126.26,165.44,1.9,17.82,19.72,0.14315054490633658,2779.41,2.77941e-05,27.57,0.0,0.0,0.12388157148480232,3728,10843,14571,1972,277941,1.61,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9913,0.9056157894736842,1,11,83,0,2,0,3,0,0,0,0,132.37,177,77,N/A,34,161.23529411764707,21.764705882352942,0.14812539568361557,112706,3314.8823529411766,32.85294117647059,0.0,0.0,0,0.00999837585282919,1.7352941176470589,0.996764705882353,0.8994117647058824,N/A,33,122.51515151515152,17.060606060606062,0.14179335309150512,62318,1888.4242424242425,18.03030303030303,0.0,0.0,0,0.00999837585282919,1.8181818181818181,0.9878787878787879,0.9206539074960127,N/A,33,152.9090909090909,20.272727272727273,0.13938213289003212,102917,3118.6969696969695,31.666666666666668,0.0,0.0,0,0.00999837585282919,1.2727272727272727,0.9890909090909091,0.896969696969697,475894874.0,1.8085625340992972,0.9474692697831936
330000,2026-01-18T14:30:04.335290,17053,3844,15016,2036,2844,0.14340398997769743,0.0028673,0.1240576974900703,38.44,111.72,150.16,40.4,130.13,170.53,1.95,18.41,20.36,0.14340398997769743,2867.3,2.8673e-05,28.44,0.0,0.0,0.1240576974900703,3844,11172,15016,2036,286730,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9951000000000001,0.9073653061224489,0,12,84,0,1,0,2,0,1,0,0,109.99,156,97,N/A,34,165.5,22.764705882352942,0.15093545160369404,115628,3400.823529411765,34.14705882352941,0.0,0.0,0,0.00999837585282919,2.2941176470588234,0.9955882352941177,0.9029411764705882,N/A,33,126.51515151515152,17.515151515151516,0.14097792055948344,64706,1960.7878787878788,18.484848484848484,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9972727272727272,0.922622139764997,N/A,33,158.0,20.727272727272727,0.13807037166003613,106396,3224.121212121212,32.515151515151516,0.0,0.0,0,0.00999837585282919,1.2424242424242424,0.9924242424242424,0.8966666666666666,490704000.8888889,1.7869749327728495,0.949020961067963
340000,2026-01-18T14:30:06.817807,17558,3959,15463,2095,2929,0.1433184795745083,0.00295402,0.1239935248267756,39.59,115.04,154.63,41.58,134.0,175.58,1.99,18.96,20.95,0.1433184795745083,2954.02,2.95402e-05,29.29,0.0,0.0,0.1239935248267756,3959,11504,15463,2095,295402,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9971,0.9084,2,15,82,0,0,0,0,0,1,0,0,55.6,116,98,N/A,34,170.26470588235293,23.676470588235293,0.15298757323679157,118875,3496.323529411765,35.44117647058823,0.0,0.0,0,0.00999837585282919,1.911764705882353,0.9970588235294118,0.905,N/A,33,129.72727272727272,17.87878787878788,0.1401066569374856,66646,2019.5757575757575,18.90909090909091,0.0,0.0,0,0.00999837585282919,1.7878787878787878,0.996969696969697,0.9245454545454546,N/A,33,163.42424242424244,21.21212121212121,0.1365682057109967,109881,3329.7272727272725,33.333333333333336,0.0,0.0,0,0.00999837585282919,1.3333333333333333,0.9972727272727272,0.8957575757575758,519780633.5555556,1.78367794016145,0.9491189143672835
350000,2026-01-18T14:30:09.338541,18083,4072,15920,2162,3026,0.14336216808899685,0.00303962,0.12404790924016998,40.72,118.48,159.2,42.82,138.01,180.83,2.09,19.53,21.62,0.14336216808899685,3039.62,3.03962e-05,30.26,0.0,0.0,0.12404790924016998,4072,11848,15920,2162,303962,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9954000000000001,0.9068999999999999,0,11,84,0,0,0,2,0,3,0,0,88.34,95,98,N/A,34,175.0,24.470588235294116,0.15363750641873453,122027,3589.029411764706,36.73529411764706,0.0,0.0,0,0.00999837585282919,1.6176470588235294,0.9970588235294118,0.9035294117647058,N/A,33,133.84848484848484,18.515151515151516,0.140385560772496,68979,2090.2727272727275,19.636363636363637,0.0,0.0,0,0.00999837585282919,2.090909090909091,0.9972727272727272,0.9227272727272727,N/A,33,168.27272727272728,21.78787878787879,0.1357520631869801,112956,3422.909090909091,34.21212121212121,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9918181818181817,0.8945454545454545,536705541.5555556,1.7690456515751172,0.9503169251465056
360000,2026-01-18T14:30:11.918707,18612,4195,16392,2219,3105,0.1431119011663441,0.00312815,0.12386535042275282,41.95,121.97,163.92,44.09,142.03,186.12,2.13,20.06,22.19,0.1431119011663441,3128.15,3.12815e-05,31.05,0.0,0.0,0.12386535042275282,4195,12197,16392,2219,312815,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9943,0.9062,0,5,93,0,0,0,1,0,1,0,0,54.85,153,44,N/A,34,179.47058823529412,25.11764705882353,0.15425487848804773,125290,3685.0,37.794117647058826,0.0,0.0,0,0.00999837585282919,1.7352941176470589,0.9888235294117647,0.9041176470588235,N/A,33,137.9090909090909,19.03030303030303,0.14036410958938772,70585,2138.939393939394,20.12121212121212,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.996969696969697,0.9236363636363637,N/A,33,173.9090909090909,22.333333333333332,0.13437904944215126,116940,3543.6363636363635,35.03030303030303,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9972727272727272,0.8909090909090909,579016172.2222222,1.7750230218885032,0.9494379525982019
370000,2026-01-18T14:30:14.604321,19128,4315,16845,2282,3187,0.14313583009278702,0.00321671,0.12389129097925851,43.15,125.3,168.45,45.3,145.98,191.28,2.15,20.67,22.82,0.14313583009278702,3216.71,3.21671e-05,31.87,0.0,0.0,0.12389129097925851,4315,12530,16845,2282,321671,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9954000000000001,0.9056000000000001,2,10,86,0,1,0,0,0,1,0,0,61.88,121,62,N/A,34,184.05882352941177,25.970588235294116,0.15532584545858522,128520,3780.0,38.94117647058823,0.0,0.0,0,0.00999837585282919,1.5588235294117647,0.9941176470588234,0.9017647058823529,N/A,33,141.78787878787878,19.636363636363637,0.14093257689451807,72614,2200.4242424242425,20.666666666666668,0.0,0.0,0,0.00999837585282919,2.1818181818181817,0.9975757575757577,0.9233333333333333,N/A,33,179.03030303030303,22.757575757575758,0.13277967352023357,120537,3652.6363636363635,35.78787878787879,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9945454545454545,0.8918181818181818,609535894.888889,1.7699066295755639,0.9496519735126757
380000,2026-01-18T14:30:17.100448,19622,4427,17285,2337,3267,0.14301040793747366,0.00330212,0.12373498655359182,44.27,128.58,172.85,46.48,149.74,196.22,2.21,21.16,23.37,0.14301040793747366,3302.12,3.30212e-05,32.67,0.0,0.0,0.12373498655359182,4427,12858,17285,2337,330212,1.39,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9961,0.9052,0,5,94,0,1,0,0,0,0,0,0,51.15,102,96,N/A,34,188.7941176470588,26.61764705882353,0.15563910071040774,131922,3880.0588235294117,40.11764705882353,0.0,0.0,0,0.00999837585282919,1.6176470588235294,0.9964705882352942,0.898235294117647,N/A,33,145.4848484848485,20.151515151515152,0.14102318140318662,74643,2261.909090909091,21.060606060606062,0.0,0.0,0,0.00999837585282919,1.3636363636363635,0.9975757575757577,0.9227272727272727,N/A,33,183.78787878787878,23.242424242424242,0.1319862540390408,123647,3746.878787878788,36.60606060606061,0.0,0.0,0,0.00999837585282919,1.1818181818181819,0.9942424242424243,0.8948484848484849,638972386.888889,1.7673726940235521,0.9499022947059728
390000,2026-01-18T14:30:19.899612,20136,4545,17734,2401,3352,0.14353664788952783,0.00338991,0.12406911348681782,45.45,131.89,177.34,47.7,153.66,201.36,2.24,21.77,24.01,0.14353664788952783,3389.91,3.38991e-05,33.52,0.0,0.0,0.12406911348681782,4545,13189,17734,2401,338991,1.52,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9948,0.9067000000000001,0,11,87,0,0,0,1,0,1,0,0,124.75,166,98,N/A,34,194.08823529411765,27.294117647058822,0.15584074331544936,135632,3989.176470588235,41.14705882352941,0.0,0.0,0,0.00999837585282919,1.4705882352941178,0.996764705882353,0.8994117647058824,N/A,33,148.87878787878788,20.606060606060606,0.14090030110852195,76388,2314.787878787879,21.515151515151516,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9966666666666667,0.9224242424242425,N/A,33,188.54545454545453,24.03030303030303,0.13349604786806912,126971,3847.6060606060605,37.666666666666664,0.0,0.0,0,0.00999837585282919,1.4545454545454546,0.990909090909091,0.8984848484848484,682611594.0,1.7755668429596272,0.9492517312071368
400000,2026-01-18T14:30:23.115504,20661,4667,18196,2464,3430,0.14344372947450684,0.00347883,0.1240393292761564,46.67,135.29,181.96,48.98,157.63,206.61,2.3,22.34,24.64,0.14344372947450684,3478.83,3.47883e-05,34.3,0.0,0.0,0.1240393292761564,4667,13529,18196,2464,347883,1.58,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9928,0.9067999999999999,0,7,89,0,0,0,3,0,1,0,0,61.4,159,45,N/A,34,199.8235294117647,28.08823529411765,0.15564033332753754,139466,4101.941176470588,42.14705882352941,0.0,0.0,0,0.00999837585282919,1.7941176470588236,0.9858823529411763,0.895,N/A,33,151.5151515151515,21.03030303030303,0.14136707974260634,77895,2360.4545454545455,21.848484848484848,0.0,0.0,0,0.00999837585282919,1.121212121212121,0.9942424242424243,0.9239393939393938,N/A,33,194.0,24.696969696969695,0.13295418129722417,130522,3955.212121212121,38.666666666666664,0.0,0.0,0,0.00999837585282919,1.8181818181818181,0.9984848484848485,0.9018181818181819,737842700.6666666,1.7904358431221516,0.9479835530143433
410000,2026-01-18T14:30:26.156310,21191,4785,18657,2533,3525,0.14401185954779458,0.0035645,0.12445392221361218,47.85,138.72,186.57,50.23,161.68,211.91,2.37,22.96,25.33,0.14401185954779458,3564.5,3.5645e-05,35.25,0.0,0.0,0.12445392221361218,4785,13872,18657,2533,356450,1.6,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9937999999999999,0.9059999999999999,0,11,83,0,0,0,2,0,4,0,0,128.25,162,98,N/A,34,204.3235294117647,28.88235294117647,0.15634676297107108,142728,4197.882352941177,43.26470588235294,0.0,0.0,0,0.00999837585282919,1.7058823529411764,0.9923529411764707,0.8952941176470589,N/A,33,155.72727272727272,21.606060606060606,0.14147526785946807,80199,2430.2727272727275,22.515151515151516,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.9948484848484848,0.9254545454545454,N/A,33,199.12121212121212,25.393939393939394,0.13383976286062405,133523,4046.151515151515,39.72727272727273,0.0,0.0,0,0.00999837585282919,1.3636363636363635,0.9942424242424243,0.8975757575757576,759784093.5555555,1.7796730632551527,0.9489295773587659
420000,2026-01-18T14:30:28.818448,21691,4897,19093,2597,3614,0.14427935724719773,0.00365109,0.12469491866535738,48.97,141.96,190.93,51.44,165.47,216.91,2.46,23.51,25.97,0.14427935724719773,3651.09,3.65109e-05,36.14,0.0,0.0,0.12469491866535738,4897,14196,19093,2597,365109,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9947,0.9054000000000001,0,1,94,0,0,0,2,0,3,0,0,114.27,148,96,N/A,34,209.61764705882354,29.5,0.1556866301329913,146507,4309.029411764706,44.3235294117647,0.0,0.0,0,0.00999837585282919,1.8823529411764706,0.9905882352941177,0.895,N/A,33,158.72727272727272,22.09090909090909,0.14170020816956297,81752,2477.3333333333335,22.939393939393938,0.0,0.0,0,0.00999837585282919,2.090909090909091,0.9975757575757577,0.9272727272727272,N/A,33,203.87878787878788,26.21212121212121,0.13510555850310574,136850,4146.969696969697,40.90909090909091,0.0,0.0,0,0.00999837585282919,1.2121212121212122,0.996060606060606,0.8942424242424243,813584142.0,1.7920907133770427,0.9479312958906723
