tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
40680000,2026-01-18T11:04:55.589538,3851783,410329,2530614,1030714,2231843,0.4319983819260561,0.36076617,0.4829199891875128,4103.29,21202.85,25306.14,6530.48,31987.35,38517.83,2427.18,7879.96,10307.14,0.4319983819260561,360766.17,0.0036076617,22318.43,49669.02,0.0,0.4829199891875128,410329,2120285,2530614,1030714,36076617,0,0,78,0,3,0,5,0,4,10,0,50.94,100,76
40690000,2026-01-18T11:04:55.968881,3852669,410428,2531201,1030960,2232351,0.43200094282137885,0.36085827,0.4829451782440421,4104.28,21207.73,25312.01,6531.91,31994.78,38526.69,2427.63,7881.97,10309.6,0.43200094282137885,360858.27,0.0036085826999999997,22323.51,49680.27,0.0,0.4829451782440421,410428,2120773,2531201,1030960,36085827,0,0,74,1,3,0,6,0,4,12,0,68.68,180,75
40700000,2026-01-18T11:04:56.350948,3853612,410531,2531819,1031210,2232900,0.43199793862393787,0.3609457,0.4829737891418281,4105.31,21212.88,25318.19,6533.5,32002.62,38536.12,2428.18,7883.92,10312.1,0.43199793862393787,360945.7,0.003609457,22329.0,49692.47,0.0,0.4829737891418281,410531,2121288,2531819,1031210,36094570,0,0,73,0,3,0,4,0,2,18,0,41.83,91,64
40710000,2026-01-18T11:04:56.732350,3854591,410624,2532453,1031468,2233496,0.4319973809643005,0.36103193,0.4830039522322357,4106.24,21218.29,25324.53,6535.12,32010.79,38545.91,2428.87,7885.81,10314.68,0.4319973809643005,361031.93,0.0036103193,22334.96,49705.53,0.0,0.4830039522322357,410624,2121829,2532453,1031468,36103193,0,1,71,0,4,0,3,0,3,18,0,39.86,101,55
40720000,2026-01-18T11:04:57.117549,3855534,410726,2533071,1031725,2234035,0.4320033444661198,0.36112112,0.4830332257777446,4107.26,21223.45,25330.71,6536.75,32018.59,38555.34,2429.48,7887.77,10317.25,0.4320033444661198,361121.12,0.0036112112,22340.35,49717.59,0.0,0.4830332257777446,410726,2122345,2533071,1031725,36112112,0,0,71,0,3,0,7,0,6,13,0,70.86,134,68
40730000,2026-01-18T11:04:57.497830,3856457,410828,2533674,1031977,2234562,0.4320103761867836,0.36121075,0.48306288878738685,4108.28,21228.46,25336.74,6538.36,32026.21,38564.57,2430.07,7889.7,10319.77,0.4320103761867836,361210.75,0.0036121075000000004,22345.62,49729.41,0.0,0.48306288878738685,410828,2122846,2533674,1031977,36121075,0,0,77,0,7,0,5,0,3,8,0,65.5,95,77
40740000,2026-01-18T11:04:57.879536,3857391,410932,2534288,1032229,2235092,0.4320099489449202,0.36130121,0.48309433643658073,4109.32,21233.56,25342.88,6540.0,32033.91,38573.91,2430.68,7891.61,10322.29,0.4320099489449202,361301.21,0.0036130120999999997,22350.92,49741.15,0.0,0.48309433643658073,410932,2123356,2534288,1032229,36130121,0,0,76,1,2,0,8,0,5,8,0,55.49,180,68
40750000,2026-01-18T11:04:58.262010,3858378,411034,2534928,1032492,2235674,0.432010819465358,0.36138811,0.4831267034591478,4110.34,21238.94,25349.28,6541.65,32042.13,38583.78,2431.3,7893.62,10324.92,0.432010819465358,361388.11,0.0036138811,22356.74,49754.04,0.0,0.4831267034591478,411034,2123894,2534928,1032492,36138811,0,0,73,0,4,0,6,0,5,12,0,96.96,156,85
40760000,2026-01-18T11:04:58.643644,3859315,411139,2535555,1032738,2236211,0.4320044006865244,0.36147775,0.48315384333717526,4111.39,21244.16,25355.55,6543.23,32049.92,38593.15,2431.83,7895.55,10327.38,0.4320044006865244,361477.75,0.0036147774999999997,22362.11,49766.1,0.0,0.48315384333717526,411139,2124416,2535555,1032738,36147775,0,2,84,0,0,0,2,0,3,9,0,57.26,168,72
40770000,2026-01-18T11:04:59.024215,3860217,411245,2536152,1032978,2236715,0.4320043393867634,0.36156797,0.4831788314053494,4112.45,21249.07,25361.52,6544.77,32057.4,38602.17,2432.31,7897.47,10329.78,0.4320043393867634,361567.97,0.0036156797000000004,22367.15,49777.39,0.0,0.4831788314053494,411245,2124907,2536152,1032978,36156797,0,2,78,0,0,0,4,0,2,14,0,26.28,76,60
40780000,2026-01-18T11:04:59.403283,3861133,411343,2536752,1033225,2237234,0.4320035734052496,0.36165799,0.4832033653182938,4113.43,21254.09,25367.52,6546.33,32065.0,38611.33,2432.9,7899.35,10332.25,0.4320035734052496,361657.99,0.0036165799,22372.34,49788.94,0.0,0.4832033653182938,411343,2125409,2536752,1033225,36165799,0,2,64,0,7,0,6,0,2,19,0,101.74,179,64
40790000,2026-01-18T11:04:59.784799,3862071,411442,2537370,1033474,2237782,0.4320019030250867,0.36174737,0.48322900550736575,4114.42,21259.28,25373.7,6547.92,32072.79,38620.71,2433.5,7901.24,10334.74,0.4320019030250867,361747.37,0.0036174737,22377.82,49801.26,0.0,0.48322900550736575,411442,2125928,2537370,1033474,36174737,1,0,78,0,1,0,6,0,4,10,0,60.1,122,75
40800000,2026-01-18T11:05:00.165363,3863026,411540,2537998,1033731,2238338,0.4320038928837778,0.36183627,0.4832579576886494,4115.4,21264.58,25379.98,6549.54,32080.72,38630.26,2434.14,7903.17,10337.31,0.4320038928837778,361836.27,0.0036183627,22383.38,49813.56,0.0,0.4832579576886494,411540,2126458,2537998,1033731,36183627,0,1,69,0,2,1,7,0,3,17,0,106.71,175,79
40810000,2026-01-18T11:05:00.546190,3863967,411642,2538612,1033988,2238881,0.43200849042189804,0.36192541,0.48328806896204746,4116.42,21269.7,25386.12,6551.13,32088.54,38639.67,2434.7,7905.18,10339.88,0.43200849042189804,361925.41,0.0036192541,22388.81,49825.76,0.0,0.48328806896204746,411642,2126970,2538612,1033988,36192541,0,2,77,0,3,0,5,0,4,9,0,76.85,125,85
40820000,2026-01-18T11:05:00.928776,3864913,411745,2539241,1034248,2239428,0.4320073280071275,0.3620153,0.4833170605930388,4117.45,21274.96,25392.41,6552.67,32096.46,38649.13,2435.22,7907.26,10342.48,0.4320073280071275,362015.3,0.0036201529999999997,22394.28,49837.96,0.0,0.4833170605930388,411745,2127496,2539241,1034248,36201530,0,1,77,0,4,0,5,0,2,11,0,37.63,113,76
40830000,2026-01-18T11:05:01.311173,3865839,411846,2539840,1034499,2239963,0.432009854717326,0.36210373,0.4833466822594141,4118.46,21279.94,25398.4,6554.23,32104.16,38658.39,2435.77,7909.22,10344.99,0.432009854717326,362103.73,0.0036210373000000002,22399.63,49849.99,0.0,0.4833466822594141,411846,2127994,2539840,1034499,36210373,0,2,76,1,6,0,7,0,2,6,0,97.08,180,70
40840000,2026-01-18T11:05:01.692183,3866816,411944,2540484,1034763,2240552,0.43200826773053114,0.36219084,0.4833795638651451,4119.44,21285.4,25404.84,6555.83,32112.33,38668.16,2436.38,7911.25,10347.63,0.43200826773053114,362190.84,0.0036219084,22405.52,49862.78,0.0,0.4833795638651451,411944,2128540,2540484,1034763,36219084,0,1,67,0,2,0,4,0,3,23,0,46.47,118,50
40850000,2026-01-18T11:05:02.076395,3867838,412046,2541164,1035036,2241143,0.4320084970803482,0.36227934,0.4834105883308709,4120.46,21291.18,25411.64,6557.6,32120.78,38678.38,2437.14,7913.22,10350.36,0.4320084970803482,362279.34,0.0036227934,22411.43,49875.94,0.0,0.4834105883308709,412046,2129118,2541164,1035036,36227934,0,2,70,0,6,0,6,0,6,10,0,111.25,179,85
40860000,2026-01-18T11:05:02.457695,3868777,412141,2541784,1035278,2241692,0.43200522053926577,0.36236788,0.4834381431941873,4121.41,21296.43,25417.84,6559.22,32128.55,38687.77,2437.8,7914.98,10352.78,0.43200522053926577,362367.88,0.0036236788,22416.92,49888.06,0.0,0.4834381431941873,412141,2129643,2541784,1035278,36236788,0,1,72,0,5,0,8,0,4,10,0,108.75,168,81
40870000,2026-01-18T11:05:02.840932,3869731,412238,2542411,1035536,2242260,0.43200462049314575,0.36245612,0.48347170242614085,4122.38,21301.73,25424.11,6560.75,32136.56,38697.31,2438.37,7916.99,10355.36,0.43200462049314575,362456.12,0.0036245611999999997,22422.6,49900.61,0.0,0.48347170242614085,412238,2130173,2542411,1035536,36245612,0,1,75,0,5,0,6,0,5,8,0,86.48,176,81
40880000,2026-01-18T11:05:03.225853,3870652,412333,2543004,1035787,2242801,0.4320056321116293,0.36254511,0.4834972554805603,4123.33,21306.71,25430.04,6562.33,32144.19,38706.52,2438.99,7918.88,10357.87,0.4320056321116293,362545.11,0.0036254511,22428.01,49912.56,0.0,0.4834972554805603,412333,2130671,2543004,1035787,36254511,0,0,69,0,6,0,7,0,3,15,0,84.07,133,75
40890000,2026-01-18T11:05:03.610065,3871628,412431,2543647,1036044,2243374,0.43200648805809316,0.36263416,0.48352202247353937,4124.31,21312.16,25436.47,6564.02,32152.26,38716.28,2439.7,7920.74,10360.44,0.43200648805809316,362634.16,0.0036263415999999997,22433.74,49925.34,0.0,0.48352202247353937,412431,2131216,2543647,1036044,36263416,0,0,79,0,2,0,6,0,5,8,0,83.05,173,76
40900000,2026-01-18T11:05:03.991795,3872599,412525,2544280,1036302,2243953,0.43200944777414163,0.36272211,0.483551570765792,4125.25,21317.55,25442.8,6565.65,32160.34,38725.99,2440.4,7922.62,10363.02,0.43200944777414163,362722.11,0.0036272211,22439.53,49938.01,0.0,0.483551570765792,412525,2131755,2544280,1036302,36272211,0,0,71,0,3,0,6,0,4,16,0,58.56,179,67
40910000,2026-01-18T11:05:04.381144,3873537,412636,2544911,1036549,2244473,0.4320029002000377,0.36281131,0.48357799049939365,4126.36,21322.75,25449.11,6567.32,32168.05,38735.37,2440.96,7924.53,10365.49,0.4320029002000377,362811.31,0.0036281131,22444.73,49949.7,0.0,0.48357799049939365,412636,2132275,2544911,1036549,36281131,0,0,78,0,1,0,2,1,3,15,0,32.94,136,29
40920000,2026-01-18T11:05:04.760523,3874487,412737,2545522,1036807,2245020,0.43200606018498666,0.36290017,0.4836085127495704,4127.37,21327.85,25455.22,6568.86,32176.01,38744.87,2441.49,7926.58,10368.07,0.43200606018498666,362900.17,0.0036290017000000004,22450.2,49961.93,0.0,0.4836085127495704,412737,2132785,2545522,1036807,36290017,0,1,72,0,7,0,7,0,4,9,0,110.25,179,80
40930000,2026-01-18T11:05:05.140692,3875422,412837,2546144,1037058,2245560,0.43200841972175186,0.36298907,0.48363661021713744,4128.37,21333.07,25461.44,6570.52,32183.7,38754.22,2442.14,7928.44,10370.58,0.43200841972175186,362989.07,0.0036298907000000004,22455.6,49973.96,0.0,0.48363661021713744,412837,2133307,2546144,1037058,36298907,0,2,74,0,2,0,6,0,4,12,0,37.0,102,56
40940000,2026-01-18T11:05:05.530444,3876340,412934,2546742,1037312,2246102,0.4320188601169895,0.36307976,0.48366949349154154,4129.34,21338.08,25467.42,6571.99,32191.41,38763.4,2442.65,7930.47,10373.12,0.4320188601169895,363079.76,0.0036307975999999996,22461.02,49985.9,0.0,0.48366949349154154,412934,2133808,2546742,1037312,36307976,0,0,74,0,7,0,4,0,2,13,0,68.02,173,66
40950000,2026-01-18T11:05:05.915311,3877324,413037,2547389,1037582,2246678,0.43202079964376433,0.36316807,0.48370483820574867,4130.37,21343.52,25473.89,6573.64,32199.6,38773.24,2443.26,7932.56,10375.82,0.43202079964376433,363168.07,0.0036316807,22466.78,49998.7,0.0,0.48370483820574867,413037,2134352,2547389,1037582,36316807,0,2,70,0,6,0,6,0,2,14,0,86.38,153,72
40960000,2026-01-18T11:05:06.304701,3878249,413144,2547996,1037835,2247209,0.43202479416155043,0.36325705,0.48373432948077133,4131.44,21348.52,25479.96,6575.13,32207.36,38782.49,2443.68,7934.67,10378.35,0.43202479416155043,363257.05,0.0036325705,22472.09,50010.54,0.0,0.48373432948077133,413144,2134852,2547996,1037835,36325705,0,1,69,0,4,0,7,0,3,16,0,71.84,134,74
40970000,2026-01-18T11:05:06.689005,3879188,413243,2548600,1038086,2247764,0.43202860421915773,0.36334573,0.4837651127160325,4132.43,21353.57,25486.0,6576.67,32215.21,38791.88,2444.23,7936.63,10380.86,0.43202860421915773,363345.73,0.0036334572999999998,22477.64,50022.86,0.0,0.4837651127160325,413243,2135357,2548600,1038086,36334573,0,2,73,0,3,0,8,0,4,10,0,59.72,156,81
40980000,2026-01-18T11:05:07.081387,3880159,413346,2549240,1038344,2248334,0.4320248894999572,0.36343359,0.4837960414809617,4133.46,21358.94,25492.4,6578.28,32223.31,38801.59,2444.81,7938.63,10383.44,0.4320248894999572,363433.59,0.0036343359,22483.34,50035.51,0.0,0.4837960414809617,413346,2135894,2549240,1038344,36343359,0,2,71,0,2,0,5,0,3,17,0,62.0,126,60
40990000,2026-01-18T11:05:07.463193,3881088,413446,2549858,1038599,2248862,0.4320275412895426,0.3635238,0.4838246424214372,4134.46,21364.12,25498.58,6579.82,32231.06,38810.88,2445.35,7940.64,10385.99,0.4320275412895426,363523.8,0.0036352380000000003,22488.62,50047.35,0.0,0.4838246424214372,413446,2136412,2549858,1038599,36352380,0,0,68,0,5,0,10,0,5,12,0,100.71,148,86
41000000,2026-01-18T11:05:07.844278,3882044,413551,2550481,1038840,2249406,0.4320214398061264,0.36361155,0.4838517559249185,4135.51,21369.3,25504.81,6581.43,32239.01,38820.44,2445.91,7942.49,10388.4,0.4320214398061264,363611.55,0.0036361155000000003,22494.06,50059.51,0.0,0.4838517559249185,413551,2136930,2550481,1038840,36361155,0,3,66,0,5,0,12,0,5,9,0,103.07,165,83
41010000,2026-01-18T11:05:08.226963,3883008,413651,2551118,1039090,2249980,0.4320170014958152,0.36369855,0.483878796385117,4136.51,21374.67,25511.18,6583.02,32247.06,38830.08,2446.5,7944.4,10390.9,0.4320170014958152,363698.55,0.0036369855000000003,22499.8,50072.21,0.0,0.483878796385117,413651,2137467,2551118,1039090,36369855,0,0,74,0,2,0,5,0,4,15,0,40.26,106,58
41020000,2026-01-18T11:05:08.606384,3883926,413745,2551712,1039339,2250522,0.4320211003541799,0.36378713,0.4839062068914633,4137.45,21379.67,25517.12,6584.55,32254.71,38839.26,2447.09,7946.3,10393.39,0.4320211003541799,363787.13,0.0036378713,22505.22,50084.24,0.0,0.4839062068914633,413745,2137967,2551712,1039339,36378713,0,0,76,0,3,0,8,0,3,10,0,50.94,92,86
41030000,2026-01-18T11:05:08.987477,3884859,413846,2552323,1039586,2251064,0.4320205633068344,0.36387679,0.4839349297797142,4138.46,21384.77,25523.23,6586.02,32262.57,38848.59,2447.55,7948.31,10395.86,0.4320205633068344,363876.79,0.0036387679,22510.64,50096.4,0.0,0.4839349297797142,413846,2138477,2552323,1039586,36387679,0,0,75,0,7,0,6,0,5,7,0,100.16,165,85
41040000,2026-01-18T11:05:09.369743,3885826,413954,2552955,1039845,2251614,0.43202019230543565,0.36396571,0.4839642171319864,4139.54,21390.01,25529.55,6587.71,32270.55,38858.26,2448.17,7950.28,10398.45,0.43202019230543565,363965.71,0.0036396571,22516.14,50108.61,0.0,0.4839642171319864,413954,2139001,2552955,1039845,36396571,0,1,70,0,5,0,6,0,4,14,0,91.43,178,64
41050000,2026-01-18T11:05:09.751912,3886762,414054,2553569,1040102,2252166,0.432022358565434,0.36405402,0.48399228993143706,4140.54,21395.15,25535.69,6589.32,32278.3,38867.62,2448.77,7952.25,10401.02,0.432022358565434,364054.02,0.0036405402,22521.66,50120.87,0.0,0.48399228993143706,414054,2139515,2553569,1040102,36405402,0,2,76,0,2,0,2,0,3,15,0,57.09,140,66
41060000,2026-01-18T11:05:10.135762,3887725,414160,2554208,1040357,2252700,0.4320154553456199,0.36414337,0.4840208183254475,4141.6,21400.48,25542.08,6591.05,32286.2,38877.25,2449.44,7954.13,10403.57,0.4320154553456199,364143.37,0.0036414337,22527.0,50132.9,0.0,0.4840208183254475,414160,2140048,2554208,1040357,36414337,0,2,74,0,2,0,6,0,6,10,0,93.2,166,68
41070000,2026-01-18T11:05:10.521065,3888668,414265,2554845,1040602,2253226,0.43200553582744944,0.36423312,0.484046685149669,4142.65,21405.8,25548.45,6592.71,32293.97,38886.68,2450.05,7955.97,10406.02,0.43200553582744944,364233.12,0.0036423312,22532.26,50144.83,0.0,0.484046685149669,414265,2140580,2554845,1040602,36423312,0,2,76,0,0,0,5,0,6,11,0,12.72,126,27
41080000,2026-01-18T11:05:10.902846,3889646,414370,2555480,1040863,2253787,0.4320043972861093,0.36432189,0.48407952739579263,4143.7,21411.1,25554.8,6594.37,32302.09,38896.46,2450.67,7957.96,10408.63,0.4320043972861093,364321.89,0.0036432189,22537.87,50157.31,0.0,0.48407952739579263,414370,2141110,2555480,1040863,36432189,0,1,70,0,6,0,6,0,5,12,0,104.11,176,79
41090000,2026-01-18T11:05:11.283965,3890578,414472,2556089,1041103,2254319,0.43199928545948973,0.36440989,0.4841067395973747,4144.72,21416.17,25560.89,6596.02,32309.76,38905.78,2451.3,7959.73,10411.03,0.43199928545948973,364409.89,0.0036440989,22543.19,50169.13,0.0,0.4841067395973747,414472,2141617,2556089,1041103,36440989,0,1,73,0,5,0,7,0,4,10,0,103.32,176,76
41100000,2026-01-18T11:05:11.663026,3891488,414570,2556688,1041351,2254847,0.43199933078329744,0.36450033,0.48413409966950893,4145.7,21421.18,25566.88,6597.6,32317.28,38914.88,2451.9,7961.61,10413.51,0.43199933078329744,364500.33,0.0036450032999999996,22548.47,50180.8,0.0,0.48413409966950893,414570,2142118,2556688,1041351,36450033,0,0,73,0,5,0,6,0,2,14,0,86.33,178,59
41110000,2026-01-18T11:05:12.046912,3892470,414666,2557326,1041605,2255431,0.431998311766541,0.36458612,0.4841614586153514,4146.66,21426.6,25573.26,6599.29,32325.41,38924.7,2452.62,7963.43,10416.05,0.431998311766541,364586.12,0.0036458612000000003,22554.31,50193.74,0.0,0.4841614586153514,414666,2142660,2557326,1041605,36458612,0,1,82,0,3,0,5,0,4,5,0,92.5,142,85
41120000,2026-01-18T11:05:12.428571,3893419,414772,2557959,1041849,2255962,0.43199586787104827,0.36467493,0.48418718254684734,4147.72,21431.87,25579.59,6600.87,32333.32,38934.19,2453.14,7965.35,10418.49,0.43199586787104827,364674.93,0.0036467493,22559.62,50205.64,0.0,0.48418718254684734,414772,2143187,2557959,1041849,36467493,0,2,68,0,6,0,9,0,4,11,0,98.12,162,79
41130000,2026-01-18T11:05:12.811478,3894344,414873,2558574,1042093,2256502,0.4319950676387635,0.36476253,0.4842117253452466,4148.73,21437.01,25585.74,6602.37,32341.07,38943.44,2453.63,7967.3,10420.93,0.4319950676387635,364762.53,0.0036476253,22565.02,50217.68,0.0,0.4842117253452466,414873,2143701,2558574,1042093,36476253,0,2,72,0,0,0,9,0,3,14,0,9.41,84,23
41140000,2026-01-18T11:05:13.197081,3895327,414980,2559222,1042352,2257070,0.4319906581255347,0.36485029,0.4842397488662391,4149.8,21442.42,25592.22,6604.03,32349.24,38953.27,2454.23,7969.29,10423.52,0.4319906581255347,364850.29,0.0036485029000000004,22570.7,50230.25,0.0,0.4842397488662391,414980,2144242,2559222,1042352,36485029,0,2,74,0,3,0,4,0,2,15,0,93.0,181,71
41150000,2026-01-18T11:05:13.576303,3896268,415082,2559836,1042601,2257617,0.43199365146661495,0.36493871,0.4842668353766062,4150.82,21447.54,25598.36,6605.59,32357.09,38962.68,2454.77,7971.24,10426.01,0.43199365146661495,364938.71,0.0036493871,22576.17,50242.43,0.0,0.4842668353766062,415082,2144754,2559836,1042601,36493871,0,1,75,0,2,0,5,0,3,14,0,53.87,179,46
41160000,2026-01-18T11:05:13.959412,3897214,415189,2560457,1042860,2258151,0.4319937706505847,0.36502798,0.4842965524382089,4151.89,21452.68,25604.57,6607.21,32364.93,38972.14,2455.32,7973.28,10428.6,0.4319937706505847,365027.98,0.0036502797999999996,22581.51,50254.43,0.0,0.4842965524382089,415189,2145268,2560457,1042860,36502798,0,2,74,0,4,0,6,0,3,11,0,82.19,178,85
41170000,2026-01-18T11:05:14.341863,3898157,415289,2561082,1043109,2258691,0.43199477277182496,0.36511826,0.48432523959268253,4152.89,21457.93,25610.82,6608.87,32372.7,38981.57,2455.98,7975.11,10431.09,0.43199477277182496,365118.26,0.0036511826000000004,22586.91,50266.42,0.0,0.48432523959268253,415289,2145793,2561082,1043109,36511826,0,1,71,0,4,0,6,0,1,17,0,99.48,180,74
41180000,2026-01-18T11:05:14.721121,3899091,415391,2561687,1043366,2259232,0.43199763651930256,0.36520704,0.4843545227407528,4153.91,21462.96,25616.87,6610.5,32380.41,38990.91,2456.59,7977.07,10433.66,0.43199763651930256,365207.04,0.0036520704,22592.32,50278.44,0.0,0.4843545227407528,415391,2146296,2561687,1043366,36520704,0,2,70,0,5,0,3,0,3,17,0,95.95,179,79
41190000,2026-01-18T11:05:15.101530,3900032,415494,2562303,1043624,2259773,0.4319979121514729,0.36529578,0.48438490340145995,4154.94,21468.09,25623.03,6612.09,32388.23,39000.32,2457.15,7979.09,10436.24,0.4319979121514729,365295.78,0.0036529578000000004,22597.73,50290.51,0.0,0.48438490340145995,415494,2146809,2562303,1043624,36529578,0,0,72,0,7,0,6,0,2,13,0,83.79,169,68
41200000,2026-01-18T11:05:15.482563,3900993,415592,2562926,1043867,2260347,0.43199125081340756,0.36537999,0.48441067871481347,4155.92,21473.34,25629.26,6613.71,32396.22,39009.93,2457.78,7980.89,10438.67,0.43199125081340756,365379.99,0.0036537999,22603.47,50303.25,0.0,0.48441067871481347,415592,2147334,2562926,1043867,36537999,0,2,77,0,2,0,4,0,6,9,0,91.51,156,81
41210000,2026-01-18T11:05:15.864875,3901953,415696,2563573,1044126,2260885,0.4319875946091769,0.36546992,0.4844380809753308,4156.96,21478.77,25635.73,6615.45,32404.08,39019.53,2458.49,7982.77,10441.26,0.4319875946091769,365469.92,0.0036546992,22608.85,50315.32,0.0,0.4844380809753308,415696,2147877,2563573,1044126,36546992,0,1,75,0,2,0,7,1,6,8,0,42.37,123,64
41220000,2026-01-18T11:05:16.249356,3902969,415804,2564241,1044393,2261475,0.43199089924780787,0.3655574,0.48447221821523845,4158.04,21484.37,25642.41,6617.19,32412.5,39029.69,2459.15,7984.78,10443.93,0.43199089924780787,365557.4,0.003655574,22614.75,50328.37,0.0,0.48447221821523845,415804,2148437,2564241,1044393,36555740,0,2,75,0,2,0,3,0,5,13,0,56.35,120,54
41230000,2026-01-18T11:05:16.631931,3903923,415906,2564868,1044642,2262022,0.43198776933532446,0.36564575,0.4845015487469267,4159.06,21489.62,25648.68,6618.77,32420.46,39039.23,2459.7,7986.72,10446.42,0.43198776933532446,365645.75,0.0036564575,22620.22,50340.66,0.0,0.4845015487469267,415906,2148962,2564868,1044642,36564575,0,2,72,0,4,0,6,0,5,11,0,78.8,163,79
41240000,2026-01-18T11:05:17.015060,3904887,416018,2565508,1044899,2262572,0.43198703777896114,0.36573486,0.48453229656486235,4160.18,21494.9,25655.08,6620.39,32428.48,39048.87,2460.21,7988.78,10448.99,0.43198703777896114,365734.86,0.0036573486,22625.72,50352.93,0.0,0.48453229656486235,416018,2149490,2565508,1044899,36573486,1,1,70,0,2,0,2,0,2,22,0,46.49,119,66
41250000,2026-01-18T11:05:17.394400,3905810,416127,2566119,1045146,2263076,0.43198859643068555,0.36582414,0.4845597043926512,4161.27,21499.92,25661.19,6621.95,32436.15,39058.1,2460.67,7990.79,10451.46,0.43198859643068555,365824.14,0.0036582414,22630.76,50364.51,0.0,0.4845597043926512,416127,2149992,2566119,1045146,36582414,0,0,73,0,1,0,8,0,6,12,0,39.07,101,67
