tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
71840000,2026-01-16T12:44:10.064200,5826052,797564,4335680,1490371,2710155,0.37344858291090843,0.66875335,0.5,7975.64,35381.16,43356.8,11670.95,46589.57,58260.52,3695.3,11208.41,14903.71,0.37344858291090843,668753.35,0.0066875335000000004,27101.55,0.0,0.0,0.5,797564,3538116,4335680,1490371,66875335,0.03,0.03,0.03,0,11,72,0,3,0,9,0,5,0,0,116.58,172,87
71850000,2026-01-16T12:44:10.553684,5826864,797678,4336287,1490576,2710541,0.37344664281685724,0.66884562,0.5,7976.78,35386.09,43362.87,11672.53,46596.11,58268.64,3695.75,11210.01,14905.76,0.37344664281685724,668845.62,0.006688456200000001,27105.41,0.0,0.0,0.5,797678,3538609,4336287,1490576,66884562,0.03,0.03,0.03,0,9,84,0,3,0,2,0,2,0,0,38.28,179,70
71860000,2026-01-16T12:44:11.045542,5827641,797788,4336881,1490759,2710880,0.3734383145617573,0.66893838,0.5,7977.88,35390.93,43368.81,11674.15,46602.26,58276.41,3696.26,11211.33,14907.59,0.3734383145617573,668938.38,0.0066893837999999995,27108.8,0.0,0.0,0.5,797788,3539093,4336881,1490759,66893838,0.03,0.03,0.03,0,3,91,0,0,0,4,0,2,0,0,35.52,121,38
71870000,2026-01-16T12:44:11.536212,5828439,797900,4337485,1490954,2711233,0.3734330773742297,0.66903125,0.5,7979.0,35395.85,43374.85,11675.75,46608.64,58284.39,3696.75,11212.79,14909.54,0.3734330773742297,669031.25,0.0066903125,27112.33,0.0,0.0,0.5,797900,3539585,4337485,1490954,66903125,0.03,0.03,0.03,1,6,83,0,1,0,5,0,4,0,0,44.69,116,77
71880000,2026-01-16T12:44:12.025910,5829231,798006,4338070,1491160,2711611,0.37343224278984266,0.66912474,0.5,7980.06,35400.64,43380.7,11677.34,46614.97,58292.31,3697.27,11214.33,14911.6,0.37343224278984266,669124.74,0.0066912474,27116.11,0.0,0.0,0.5,798006,3540064,4338070,1491160,66912474,0.03,0.03,0.03,0,12,81,0,0,0,4,0,3,0,0,73.69,161,73
71890000,2026-01-16T12:44:12.513714,5830040,798114,4338676,1491363,2711981,0.37342667529525686,0.66921823,0.5,7981.14,35405.62,43386.76,11679.06,46621.34,58300.4,3697.92,11215.71,14913.63,0.37342667529525686,669218.23,0.0066921823,27119.81,0.0,0.0,0.5,798114,3540562,4338676,1491363,66921823,0.03,0.03,0.03,0,10,81,0,3,0,3,1,2,0,0,60.26,123,70
71900000,2026-01-16T12:44:13.006058,5830855,798231,4339284,1491570,2712349,0.37342583394751444,0.66931225,0.5,7982.31,35410.53,43392.84,11680.65,46627.9,58308.55,3698.33,11217.37,14915.7,0.37342583394751444,669312.25,0.006693122500000001,27123.49,0.0,0.0,0.5,798231,3541053,4339284,1491570,66931225,0.03,0.03,0.03,0,8,82,0,2,0,6,0,2,0,0,71.52,134,84
71910000,2026-01-16T12:44:13.496915,5831638,798337,4339864,1491773,2712716,0.3734257986443009,0.6694066,0.5,7983.37,35415.27,43398.64,11682.2,46634.18,58316.38,3698.82,11218.91,14917.73,0.3734257986443009,669406.6,0.006694065999999999,27127.16,0.0,0.0,0.5,798337,3541527,4339864,1491773,66940660,0.03,0.03,0.03,0,9,80,0,2,0,6,0,3,0,0,68.92,127,79
71920000,2026-01-16T12:44:13.986380,5832415,798447,4340446,1491968,2713061,0.3734189647206183,0.66950103,0.5,7984.47,35419.99,43404.46,11683.84,46640.31,58324.15,3699.36,11220.32,14919.68,0.3734189647206183,669501.03,0.006695010300000001,27130.61,0.0,0.0,0.5,798447,3541999,4340446,1491968,66950103,0.03,0.03,0.03,0,6,84,0,2,0,5,0,3,0,0,111.62,166,87
71930000,2026-01-16T12:44:14.478585,5833258,798561,4341080,1492177,2713436,0.3734140226238424,0.66959307,0.5,7985.61,35425.19,43410.8,11685.6,46646.98,58332.58,3699.99,11221.78,14921.77,0.3734140226238424,669593.07,0.0066959307,27134.36,0.0,0.0,0.5,798561,3542519,4341080,1492177,66959307,0.03,0.03,0.03,0,5,78,0,4,0,8,0,5,0,0,91.42,178,59
71940000,2026-01-16T12:44:14.970459,5834046,798675,4341675,1492370,2713785,0.3734087869570299,0.66968694,0.5,7986.75,35430.0,43416.75,11687.24,46653.22,58340.46,3700.49,11223.21,14923.7,0.3734087869570299,669686.94,0.0066968693999999995,27137.85,0.0,0.0,0.5,798675,3543000,4341675,1492370,66968694,0.03,0.03,0.03,0,3,85,0,2,0,6,0,4,0,0,78.33,176,56
71950000,2026-01-16T12:44:15.460571,5834846,798782,4342271,1492574,2714165,0.37340480024395234,0.66978074,0.5,7987.82,35434.89,43422.71,11688.88,46659.58,58348.46,3701.05,11224.69,14925.74,0.37340480024395234,669780.74,0.0066978074,27141.65,0.0,0.0,0.5,798782,3543489,4342271,1492574,66978074,0.03,0.03,0.03,0,7,85,0,3,0,3,0,2,0,0,63.08,163,54
71960000,2026-01-16T12:44:15.949495,5835624,798894,4342848,1492775,2714517,0.37340333822079275,0.66987526,0.5,7988.94,35439.54,43428.48,11690.44,46665.8,58356.24,3701.5,11226.25,14927.75,0.37340333822079275,669875.26,0.0066987526,27145.17,0.0,0.0,0.5,798894,3543954,4342848,1492775,66987526,0.03,0.03,0.03,1,4,85,0,3,0,5,0,2,0,0,122.46,178,80
71970000,2026-01-16T12:44:16.446385,5836439,799004,4343457,1492981,2714892,0.3734001944358368,0.66996761,0.5,7990.04,35444.53,43434.57,11692.17,46672.22,58364.39,3702.12,11227.69,14929.81,0.3734001944358368,669967.61,0.0066996761,27148.92,0.0,0.0,0.5,799004,3544453,4343457,1492981,66996761,0.03,0.03,0.03,0,7,86,0,0,0,3,0,4,0,0,39.42,122,53
71980000,2026-01-16T12:44:16.935100,5837270,799111,4344072,1493197,2715292,0.3734015017517364,0.67005952,0.5,7991.11,35449.61,43440.72,11693.82,46678.88,58372.7,3702.7,11229.27,14931.97,0.3734015017517364,670059.52,0.0067005952,27152.92,0.0,0.0,0.5,799111,3544961,4344072,1493197,67005952,0.03,0.03,0.03,0,11,79,0,0,0,5,0,5,0,0,39.29,102,50
71990000,2026-01-16T12:44:17.425692,5838081,799223,4344675,1493405,2715665,0.37340098759655954,0.67015276,0.5,7992.23,35454.52,43446.75,11695.54,46685.27,58380.81,3703.3,11230.75,14934.05,0.37340098759655954,670152.76,0.0067015276,27156.65,0.0,0.0,0.5,799223,3545452,4344675,1493405,67015276,0.03,0.03,0.03,0,9,83,0,0,0,4,0,4,0,0,46.6,147,73
72000000,2026-01-16T12:44:17.919794,5838874,799331,4345270,1493603,2716030,0.37339928988831594,0.67024628,0.5,7993.31,35459.39,43452.7,11697.07,46691.67,58388.74,3703.75,11232.28,14936.03,0.37339928988831594,670246.28,0.0067024628,27160.3,0.0,0.0,0.5,799331,3545939,4345270,1493603,67024628,0.03,0.03,0.03,0,4,84,0,2,0,6,0,4,0,0,108.78,164,92
72010000,2026-01-16T12:44:18.411199,5839668,799439,4345866,1493801,2716398,0.3733971569875362,0.67033756,0.5,7994.39,35464.27,43458.66,11698.68,46698.0,58396.68,3704.28,11233.73,14938.01,0.3733971569875362,670337.56,0.0067033756,27163.98,0.0,0.0,0.5,799439,3546427,4345866,1493801,67033756,0.03,0.03,0.03,0,14,76,0,0,0,5,0,5,0,0,45.87,112,89
72020000,2026-01-16T12:44:18.902651,5840454,799552,4346457,1493996,2716741,0.3733961976955462,0.67043039,0.5,7995.52,35469.05,43464.57,11700.27,46704.27,58404.54,3704.74,11235.22,14939.96,0.3733961976955462,670430.39,0.006704303900000001,27167.41,0.0,0.0,0.5,799552,3546905,4346457,1493996,67043039,0.03,0.03,0.03,0,16,70,0,2,0,9,0,3,0,0,101.88,166,89
72030000,2026-01-16T12:44:19.391674,5841253,799662,4347051,1494201,2717113,0.3733939732506362,0.670524,0.5,7996.62,35473.89,43470.51,11701.91,46710.62,58412.53,3705.29,11236.72,14942.01,0.3733939732506362,670524.0,0.00670524,27171.13,0.0,0.0,0.5,799662,3547389,4347051,1494201,67052400,0.03,0.03,0.03,1,9,80,0,2,0,5,0,3,0,0,63.86,178,41
72040000,2026-01-16T12:44:19.886066,5842091,799774,4347679,1494411,2717495,0.37339018122133116,0.67061628,0.5,7997.74,35479.05,43476.79,11703.62,46717.29,58420.91,3705.87,11238.24,14944.11,0.37339018122133116,670616.28,0.006706162799999999,27174.95,0.0,0.0,0.5,799774,3547905,4347679,1494411,67061628,0.03,0.03,0.03,0,5,80,0,1,0,8,0,6,0,0,42.82,136,48
72050000,2026-01-16T12:44:20.376575,5842895,799888,4348273,1494621,2717870,0.37338940969592244,0.67070958,0.5,7998.88,35483.85,43482.73,11705.3,46723.65,58428.95,3706.41,11239.8,14946.21,0.37338940969592244,670709.58,0.0067070958,27178.7,0.0,0.0,0.5,799888,3548385,4348273,1494621,67070958,0.03,0.03,0.03,0,6,86,0,0,0,5,0,3,0,0,50.14,123,81
72060000,2026-01-16T12:44:20.867486,5843745,800005,4348904,1494840,2718261,0.3733904662080906,0.67080382,0.5,8000.05,35488.99,43489.04,11706.99,46730.46,58437.45,3706.93,11241.47,14948.4,0.3733904662080906,670803.82,0.0067080382000000004,27182.61,0.0,0.0,0.5,800005,3548899,4348904,1494840,67080382,0.03,0.03,0.03,0,14,77,0,0,0,5,0,4,0,0,69.13,166,89
72070000,2026-01-16T12:44:21.357172,5844505,800110,4349473,1495031,2718605,0.37338714308583576,0.67089703,0.5,8001.1,35493.63,43494.73,11708.55,46736.5,58445.05,3707.44,11242.87,14950.31,0.37338714308583576,670897.03,0.0067089703,27186.05,0.0,0.0,0.5,800110,3549363,4349473,1495031,67089703,0.03,0.03,0.03,0,12,80,0,1,0,4,0,3,0,0,39.84,90,59
72080000,2026-01-16T12:44:21.847173,5845298,800219,4350067,1495230,2718963,0.37338395027292487,0.67098963,0.5,8002.19,35498.48,43500.67,11710.14,46742.84,58452.98,3707.94,11244.36,14952.3,0.37338395027292487,670989.63,0.0067098963000000005,27189.63,0.0,0.0,0.5,800219,3549848,4350067,1495230,67098963,0.03,0.03,0.03,0,6,79,0,3,0,7,0,5,0,0,81.85,130,75
72090000,2026-01-16T12:44:22.339112,5846107,800331,4350675,1495431,2719334,0.3733799605318562,0.67108247,0.5,8003.31,35503.44,43506.75,11711.75,46749.32,58461.07,3708.44,11245.87,14954.31,0.3733799605318562,671082.47,0.0067108247,27193.34,0.0,0.0,0.5,800331,3550344,4350675,1495431,67108247,0.03,0.03,0.03,0,3,84,0,3,0,6,0,4,0,0,87.87,178,86
72100000,2026-01-16T12:44:22.831161,5846941,800449,4351300,1495640,2719715,0.3733757474629412,0.67117494,0.5,8004.49,35508.51,43513.0,11713.4,46756.01,58469.41,3708.9,11247.5,14956.4,0.3733757474629412,671174.94,0.0067117494,27197.15,0.0,0.0,0.5,800449,3550851,4351300,1495640,67117494,0.03,0.03,0.03,0,15,75,0,0,0,5,0,5,0,0,49.94,138,51
72110000,2026-01-16T12:44:23.324345,5847735,800561,4351893,1495841,2720068,0.3733757160095715,0.67126909,0.5,8005.61,35513.32,43518.93,11715.05,46762.3,58477.35,3709.43,11248.98,14958.41,0.3733757160095715,671269.09,0.0067126909,27200.68,0.0,0.0,0.5,800561,3551332,4351893,1495841,67126909,0.03,0.03,0.03,0,3,86,0,1,0,6,0,4,0,0,42.98,154,55
72120000,2026-01-16T12:44:23.816587,5848533,800679,4352500,1496032,2720402,0.3733684922791714,0.67136273,0.5,8006.79,35518.21,43525.0,11716.79,46768.54,58485.33,3709.99,11250.33,14960.32,0.3733684922791714,671362.73,0.0067136273,27204.02,0.0,0.0,0.5,800679,3551821,4352500,1496032,67136273,0.03,0.03,0.03,0,4,85,0,3,0,4,0,4,0,0,85.66,124,82
72130000,2026-01-16T12:44:24.307707,5849358,800792,4353122,1496235,2720788,0.37336482229365003,0.67145391,0.5,8007.92,35523.3,43531.22,11718.41,46775.17,58493.58,3710.48,11251.87,14962.35,0.37336482229365003,671453.91,0.0067145391,27207.88,0.0,0.0,0.5,800792,3552330,4353122,1496235,67145391,0.03,0.03,0.03,0,9,83,0,0,0,4,0,4,0,0,32.05,73,68
72140000,2026-01-16T12:44:24.799934,5850146,800905,4353712,1496433,2721136,0.373362624601324,0.67154748,0.5,8009.05,35528.07,43537.12,11720.0,46781.46,58501.46,3710.94,11253.39,14964.33,0.373362624601324,671547.48,0.006715474799999999,27211.36,0.0,0.0,0.5,800905,3552807,4353712,1496433,67154748,0.03,0.03,0.03,0,5,80,0,3,0,7,0,5,0,0,111.22,158,87
72150000,2026-01-16T12:44:25.292818,5850967,801018,4354325,1496642,2721521,0.3733630826995478,0.67163934,0.5,8010.18,35533.07,43543.25,11721.61,46788.06,58509.67,3711.43,11254.99,14966.42,0.3733630826995478,671639.34,0.0067163934,27215.21,0.0,0.0,0.5,801018,3553307,4354325,1496642,67163934,0.03,0.03,0.03,1,6,81,0,4,0,6,0,2,0,0,72.24,126,82
72160000,2026-01-16T12:44:25.785711,5851819,801132,4354966,1496852,2721911,0.3733558022149378,0.67173196,0.5,8011.32,35538.34,43549.66,11723.35,46794.84,58518.19,3712.02,11256.5,14968.52,0.3733558022149378,671731.96,0.0067173196000000004,27219.11,0.0,0.0,0.5,801132,3553834,4354966,1496852,67173196,0.03,0.03,0.03,0,11,76,0,4,0,7,0,2,0,0,75.84,153,82
72170000,2026-01-16T12:44:26.276673,5852605,801244,4355561,1497043,2722264,0.3733493820935816,0.6718262,0.5,8012.44,35543.17,43555.61,11724.96,46801.09,58526.05,3712.52,11257.91,14970.43,0.3733493820935816,671826.2,0.006718262,27222.64,0.0,0.0,0.5,801244,3554317,4355561,1497043,67182620,0.03,0.03,0.03,1,9,86,0,1,0,1,0,2,0,0,27.89,122,46
72180000,2026-01-16T12:44:26.772467,5853412,801353,4356163,1497248,2722631,0.3733459876414388,0.67191879,0.5,8013.53,35548.1,43561.63,11726.66,46807.46,58534.12,3713.12,11259.36,14972.48,0.3733459876414388,671918.79,0.0067191879,27226.31,0.0,0.0,0.5,801353,3554810,4356163,1497248,67191879,0.03,0.03,0.03,0,4,89,0,1,0,4,0,2,0,0,25.38,85,36
72190000,2026-01-16T12:44:27.263873,5854207,801469,4356756,1497450,2722978,0.3733427524607666,0.67201282,0.5,8014.69,35552.87,43567.56,11728.28,46813.79,58542.07,3713.58,11260.92,14974.5,0.3733427524607666,672012.82,0.0067201282,27229.78,0.0,0.0,0.5,801469,3555287,4356756,1497450,67201282,0.03,0.03,0.03,0,6,79,0,2,0,7,0,6,0,0,63.55,124,72
72200000,2026-01-16T12:44:27.753910,5855004,801586,4357348,1497655,2723340,0.3733414457339855,0.67210705,0.5,8015.86,35557.62,43573.48,11729.84,46820.2,58550.04,3713.97,11262.58,14976.55,0.3733414457339855,672107.05,0.006721070500000001,27233.4,0.0,0.0,0.5,801586,3555762,4357348,1497655,67210705,0.03,0.03,0.03,0,10,78,0,0,0,5,0,7,0,0,55.62,111,74
72210000,2026-01-16T12:44:28.247067,5855807,801693,4357950,1497857,2723723,0.3733393813513959,0.67219949,0.5,8016.93,35562.57,43579.5,11731.42,46826.65,58558.07,3714.49,11264.08,14978.57,0.3733393813513959,672199.49,0.0067219949,27237.23,0.0,0.0,0.5,801693,3556257,4357950,1497857,67219949,0.03,0.03,0.03,1,4,88,0,1,1,2,0,3,0,0,46.12,146,70
72220000,2026-01-16T12:44:28.735743,5856602,801803,4358544,1498057,2724088,0.3733359169587975,0.67229174,0.5,8018.03,35567.41,43585.44,11733.01,46833.01,58566.02,3714.97,11265.6,14980.57,0.3733359169587975,672291.74,0.0067229174,27240.88,0.0,0.0,0.5,801803,3556741,4358544,1498057,67229174,0.03,0.03,0.03,0,16,78,0,0,0,3,0,3,0,0,45.4,117,58
72230000,2026-01-16T12:44:29.226586,5857417,801917,4359152,1498264,2724458,0.3733336232110139,0.67238492,0.5,8019.17,35572.35,43591.52,11734.61,46839.56,58574.17,3715.44,11267.2,14982.64,0.3733336232110139,672384.92,0.0067238492,27244.58,0.0,0.0,0.5,801917,3557235,4359152,1498264,67238492,0.03,0.03,0.03,0,8,81,0,5,0,4,0,2,0,0,92.53,179,89
72240000,2026-01-16T12:44:29.715680,5858228,802029,4359759,1498468,2724832,0.37333195680606096,0.67247792,0.5,8020.29,35577.3,43597.59,11736.25,46846.03,58582.28,3715.95,11268.73,14984.68,0.37333195680606096,672477.92,0.006724779199999999,27248.32,0.0,0.0,0.5,802029,3557730,4359759,1498468,67247792,0.03,0.03,0.03,0,5,87,0,0,0,3,0,5,0,0,50.35,89,80
72250000,2026-01-16T12:44:30.208074,5859065,802142,4360392,1498673,2725214,0.37332709765423955,0.67257114,0.5,8021.42,35582.5,43603.92,11737.9,46852.75,58590.65,3716.48,11270.25,14986.73,0.37332709765423955,672571.14,0.0067257114,27252.14,0.0,0.0,0.5,802142,3558250,4360392,1498673,67257114,0.03,0.03,0.03,1,8,82,0,1,0,4,0,4,0,0,39.54,118,65
72260000,2026-01-16T12:44:30.699230,5859874,802250,4361000,1498874,2725595,0.37332298650280565,0.67266364,0.5,8022.5,35587.5,43610.0,11739.48,46859.26,58598.74,3716.98,11271.76,14988.74,0.37332298650280565,672663.64,0.0067266364,27255.95,0.0,0.0,0.5,802250,3558750,4361000,1498874,67266364,0.03,0.03,0.03,0,4,85,0,0,0,4,1,6,0,0,58.05,123,91
72270000,2026-01-16T12:44:31.190474,5860630,802356,4361567,1499062,2725933,0.3733201522322059,0.67275752,0.5,8023.56,35592.11,43615.67,11741.04,46865.26,58606.3,3717.48,11273.14,14990.62,0.3733201522322059,672757.52,0.0067275752,27259.33,0.0,0.0,0.5,802356,3559211,4361567,1499062,67275752,0.03,0.03,0.03,0,6,83,0,4,0,6,0,1,0,0,118.97,178,83
72280000,2026-01-16T12:44:31.686586,5861435,802468,4362170,1499264,2726303,0.3733167281640894,0.67285023,0.5,8024.68,35597.02,43621.7,11742.65,46871.7,58614.35,3717.96,11274.68,14992.64,0.3733167281640894,672850.23,0.0067285023,27263.03,0.0,0.0,0.5,802468,3559702,4362170,1499264,67285023,0.03,0.03,0.03,0,10,83,0,0,0,4,0,3,0,0,42.49,120,74
72290000,2026-01-16T12:44:32.178391,5862269,802582,4362801,1499467,2726674,0.373311137003091,0.6729439,0.5,8025.82,35602.19,43628.01,11744.38,46878.31,58622.69,3718.55,11276.12,14994.67,0.373311137003091,672943.9,0.006729439,27266.74,0.0,0.0,0.5,802582,3560219,4362801,1499467,67294390,0.03,0.03,0.03,0,10,81,0,0,0,4,0,5,0,0,57.85,151,76
72300000,2026-01-16T12:44:32.668612,5863048,802689,4363387,1499660,2727027,0.3733053336048316,0.67303779,0.5,8026.89,35606.98,43633.87,11745.96,46884.52,58630.48,3719.06,11277.54,14996.6,0.3733053336048316,673037.79,0.0067303779,27270.27,0.0,0.0,0.5,802689,3560698,4363387,1499660,67303779,0.03,0.03,0.03,0,10,81,0,0,0,5,0,4,0,0,73.6,131,90
72310000,2026-01-16T12:44:33.158179,5863860,802805,4363995,1499864,2727384,0.3733033310185839,0.67313133,0.5,8028.05,35611.9,43639.95,11747.58,46891.02,58638.6,3719.52,11279.12,14998.64,0.3733033310185839,673131.33,0.006731313300000001,27273.84,0.0,0.0,0.5,802805,3561190,4363995,1499864,67313133,0.03,0.03,0.03,0,4,82,0,3,0,7,0,4,0,0,74.99,145,76
72320000,2026-01-16T12:44:33.650528,5864651,802919,4364599,1500052,2727727,0.3732956795729932,0.67322528,0.5,8029.19,35616.8,43645.99,11749.25,46897.26,58646.51,3720.06,11280.46,15000.52,0.3732956795729932,673225.28,0.0067322528000000005,27277.27,0.0,0.0,0.5,802919,3561680,4364599,1500052,67322528,0.03,0.03,0.03,2,6,83,0,2,0,3,0,4,0,0,51.15,115,77
72330000,2026-01-16T12:44:34.143009,5865496,803030,4365231,1500264,2728120,0.37329032061402495,0.6733175,0.5,8030.3,35622.01,43652.31,11750.97,46903.99,58654.96,3720.66,11281.98,15002.64,0.37329032061402495,673317.5,0.006733175,27281.2,0.0,0.0,0.5,803030,3562201,4365231,1500264,67331750,0.03,0.03,0.03,0,8,81,0,0,0,5,0,6,0,0,69.01,169,79
72340000,2026-01-16T12:44:34.635268,5866307,803139,4365836,1500470,2728503,0.3732874836561203,0.67340958,0.5,8031.39,35626.97,43658.36,11752.56,46910.51,58663.07,3721.16,11283.54,15004.7,0.3732874836561203,673409.58,0.006734095799999999,27285.03,0.0,0.0,0.5,803139,3562697,4365836,1500470,67340958,0.03,0.03,0.03,0,8,82,0,3,0,4,0,3,0,0,59.2,153,71
72350000,2026-01-16T12:44:35.124912,5867076,803244,4366406,1500669,2728867,0.37328650441580197,0.67350235,0.5,8032.44,35631.62,43664.06,11754.15,46916.61,58670.76,3721.7,11284.99,15006.69,0.37328650441580197,673502.35,0.0067350235,27288.67,0.0,0.0,0.5,803244,3563162,4366406,1500669,67350235,0.03,0.03,0.03,0,13,82,0,0,0,3,0,2,0,0,27.72,98,48
72360000,2026-01-16T12:44:35.618119,5867892,803354,4367023,1500868,2729235,0.37328039286196074,0.67359501,0.5,8033.54,35636.69,43670.23,11755.88,46923.04,58678.92,3722.33,11286.35,15008.68,0.37328039286196074,673595.01,0.0067359501,27292.35,0.0,0.0,0.5,803354,3563669,4367023,1500868,67359501,0.03,0.03,0.03,0,8,86,0,0,0,4,0,2,0,0,24.8,121,31
72370000,2026-01-16T12:44:36.108682,5868666,803464,4367608,1501057,2729568,0.37327581762699813,0.67368954,0.5,8034.64,35641.44,43676.08,11757.51,46929.15,58686.66,3722.86,11287.71,15010.57,0.37327581762699813,673689.54,0.006736895400000001,27295.68,0.0,0.0,0.5,803464,3564144,4367608,1501057,67368954,0.03,0.03,0.03,0,7,83,0,2,0,4,0,4,0,0,120.42,165,88
72380000,2026-01-16T12:44:36.602001,5869474,803580,4368216,1501257,2729933,0.37327227555992537,0.67378302,0.5,8035.8,35646.36,43682.16,11759.1,46935.64,58694.74,3723.3,11289.27,15012.57,0.37327227555992537,673783.02,0.0067378302,27299.33,0.0,0.0,0.5,803580,3564636,4368216,1501257,67378302,0.03,0.03,0.03,1,4,92,0,0,0,1,0,2,0,0,24.37,122,43
72390000,2026-01-16T12:44:37.089940,5870243,803686,4368782,1501460,2730292,0.37327113612070933,0.67387704,0.5,8036.86,35650.96,43687.82,11760.57,46941.86,58702.43,3723.7,11290.9,15014.6,0.37327113612070933,673877.04,0.0067387704,27302.92,0.0,0.0,0.5,803686,3565096,4368782,1501460,67387704,0.03,0.03,0.03,0,2,89,0,3,0,5,0,1,0,0,81.23,150,77
72400000,2026-01-16T12:44:37.580450,5871028,803801,4369372,1501656,2730650,0.3732705614089257,0.6739703,0.5,8038.01,35655.71,43693.72,11762.03,46948.25,58710.28,3724.02,11292.54,15016.56,0.3732705614089257,673970.3,0.0067397030000000005,27306.5,0.0,0.0,0.5,803801,3565571,4369372,1501656,67397030,0.03,0.03,0.03,0,5,86,1,2,0,3,0,3,0,0,76.6,181,89
72410000,2026-01-16T12:44:38.071330,5871823,803912,4369964,1501859,2731020,0.373269521906816,0.67406348,0.5,8039.12,35660.52,43699.64,11763.61,46954.62,58718.23,3724.49,11294.1,15018.59,0.373269521906816,674063.48,0.006740634800000001,27310.2,0.0,0.0,0.5,803912,3566052,4369964,1501859,67406348,0.03,0.03,0.03,0,6,89,0,1,0,1,1,2,0,0,38.31,123,55
72420000,2026-01-16T12:44:38.564774,5872616,804019,4370556,1502059,2731386,0.373266920577394,0.67415529,0.5,8040.19,35665.37,43705.56,11765.18,46960.98,58726.16,3724.98,11295.61,15020.59,0.373266920577394,674155.29,0.0067415528999999995,27313.86,0.0,0.0,0.5,804019,3566537,4370556,1502059,67415529,0.03,0.03,0.03,0,8,86,0,0,0,4,0,2,0,0,38.17,139,34
72430000,2026-01-16T12:44:39.056689,5873461,804137,4371192,1502268,2731754,0.37326593370944783,0.674249,0.5,8041.37,35670.55,43711.92,11766.98,46967.63,58734.61,3725.6,11297.08,15022.68,0.37326593370944783,674249.0,0.00674249,27317.54,0.0,0.0,0.5,804137,3567055,4371192,1502268,67424900,0.03,0.03,0.03,0,9,80,0,1,0,6,0,4,0,0,103.84,172,74
72440000,2026-01-16T12:44:39.545918,5874232,804250,4371769,1502462,2732091,0.3732611940376392,0.67434287,0.5,8042.5,35675.19,43717.69,11768.59,46973.73,58742.32,3726.09,11298.53,15024.62,0.3732611940376392,674342.87,0.006743428700000001,27320.91,0.0,0.0,0.5,804250,3567519,4371769,1502462,67434287,0.03,0.03,0.03,0,9,81,0,3,0,3,0,4,0,0,53.73,122,57
72450000,2026-01-16T12:44:40.037101,5875046,804357,4372376,1502669,2732468,0.3732600612190254,0.67443672,0.5,8043.57,35680.19,43723.76,11770.27,46980.19,58750.46,3726.7,11299.99,15026.69,0.3732600612190254,674436.72,0.0067443672,27324.68,0.0,0.0,0.5,804357,3568019,4372376,1502669,67443672,0.03,0.03,0.03,1,3,85,0,1,0,4,0,6,0,0,70.25,122,84
72460000,2026-01-16T12:44:40.530700,5875900,804474,4373021,1502878,2732853,0.3732534654049933,0.67452811,0.5,8044.74,35685.47,43730.21,11772.05,46986.95,58759.0,3727.3,11301.48,15028.78,0.3732534654049933,674528.11,0.0067452811,27328.53,0.0,0.0,0.5,804474,3568547,4373021,1502878,67452811,0.03,0.03,0.03,0,5,83,0,2,0,5,0,5,0,0,85.93,122,89
72470000,2026-01-16T12:44:41.021619,5876718,804584,4373638,1503080,2733231,0.3732476780404908,0.67462051,0.5,8045.84,35690.54,43736.38,11773.76,46993.42,58767.18,3727.92,11302.88,15030.8,0.3732476780404908,674620.51,0.0067462051,27332.31,0.0,0.0,0.5,804584,3569054,4373638,1503080,67462051,0.03,0.03,0.03,0,8,83,1,1,0,5,0,2,0,0,72.7,181,91
72480000,2026-01-16T12:44:41.509440,5877501,804695,4374218,1503282,2733585,0.3732483050135984,0.67471307,0.5,8046.95,35695.23,43742.18,11775.35,46999.66,58775.01,3728.39,11304.43,15032.82,0.3732483050135984,674713.07,0.0067471307,27335.85,0.0,0.0,0.5,804695,3569523,4374218,1503282,67471307,0.03,0.03,0.03,0,4,86,0,1,0,7,0,2,0,0,60.02,116,63
