tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
5370000,2026-01-19T17:14:08.436743,567962,51645,373409,194552,373349,0.72874688323184,0.4940028,0.39612909728945817,103.29,643.528,746.818,161.278,974.646,1135.924,57.986,331.118,389.104,0.72874688323184,9880.056,0.0009880056000000001,746.698,0.0,0.0,0.39612909728945817,51645,321764,373409,194552,4940028,0.03,0.03,0.03,0,31,457,0,0,0,9,0,3,0,0,48.306,129,445
5380000,2026-01-19T17:14:11.565746,569021,51745,374102,194919,374021,0.7287168996767222,0.4949366,0.39613274830995543,103.49,644.714,748.204,161.582,976.46,1138.042,58.092,331.746,389.838,0.7287168996767222,9898.732,0.0009898732,748.042,0.0,0.0,0.39613274830995543,51745,322357,374102,194919,4949366,0.03,0.03,0.03,0,27,450,0,4,1,12,0,6,0,0,107.896,175,493
5390000,2026-01-19T17:14:14.700945,570064,51836,374785,195278,374711,0.728738680365887,0.495859,0.39614188247792476,103.672,645.898,749.57,161.892,978.236,1140.128,58.218,332.338,390.556,0.728738680365887,9917.18,0.000991718,749.422,0.0,0.0,0.39614188247792476,51836,322949,374785,195278,4958590,0.03,0.03,0.03,0,35,445,0,4,0,12,0,4,0,0,109.096,151,472
5400000,2026-01-19T17:14:17.842986,571089,51932,375460,195628,375381,0.7285910964940111,0.496789,0.3961141067990086,103.864,647.056,750.92,162.186,979.992,1142.178,58.322,332.934,391.256,0.7285910964940111,9935.78,0.000993578,750.762,0.0,0.0,0.3961141067990086,51932,323528,375460,195628,4967890,0.03,0.03,0.03,0,16,467,0,4,0,10,0,3,0,0,112.546,179,463
5410000,2026-01-19T17:14:21.007445,572147,52034,376160,195986,376046,0.7283659091003061,0.4977181,0.3960741892950062,104.068,648.252,752.32,162.51,981.784,1144.294,58.44,333.532,391.972,0.7283659091003061,9954.362,0.0009954362,752.092,0.0,0.0,0.3960741892950062,52034,324126,376160,195986,4977181,0.03,0.03,0.03,0,15,465,0,3,0,11,0,6,0,0,111.684,159,493
5420000,2026-01-19T17:14:24.159066,573220,52126,376869,196350,376749,0.7281950897697329,0.4986349,0.3960482837472206,104.252,649.486,753.738,162.84,983.6,1146.44,58.586,334.114,392.7,0.7281950897697329,9972.698,0.0009972698,753.498,0.0,0.0,0.3960482837472206,52126,324743,376869,196350,4986349,0.03,0.03,0.03,0,27,452,0,5,0,10,0,6,0,0,120.464,171,482
5430000,2026-01-19T17:14:27.298963,574261,52224,377554,196706,377427,0.7283144023115268,0.4995557,0.3960637226596189,104.448,650.66,755.108,163.154,985.368,1148.522,58.704,334.708,393.412,0.7283144023115268,9991.114,0.0009991114,754.854,0.0,0.0,0.3960637226596189,52224,325330,377554,196706,4995557,0.03,0.03,0.03,0,34,451,0,5,0,6,0,4,0,0,130.556,165,470
5440000,2026-01-19T17:14:30.498924,575356,52325,378269,197086,378130,0.7282933522960338,0.5004774,0.3960567636813097,104.65,651.888,756.538,163.468,987.244,1150.712,58.816,335.356,394.172,0.7282933522960338,10009.548,0.0010009548,756.26,0.0,0.0,0.3960567636813097,52325,325944,378269,197086,5004774,0.03,0.03,0.03,0,35,443,0,4,0,12,0,6,0,0,112.302,153,491
5450000,2026-01-19T17:14:33.702954,576404,52424,378961,197442,378804,0.7281967878393578,0.5014023,0.39601996439195697,104.848,653.074,757.922,163.79,989.018,1152.808,58.94,335.944,394.884,0.7281967878393578,10028.046,0.0010028046,757.608,0.0,0.0,0.39601996439195697,52424,326537,378961,197442,5014023,0.03,0.03,0.03,0,10,473,0,5,0,7,0,5,0,0,121.06,157,462
5460000,2026-01-19T17:14:36.926373,577420,52519,379641,197778,379447,0.7279420874570084,0.5023263,0.39596297912766526,105.038,654.244,759.282,164.112,990.728,1154.84,59.072,336.484,395.556,0.7279420874570084,10046.526,0.0010046526,758.894,0.0,0.0,0.39596297912766526,52519,327122,379641,197778,5023263,0.03,0.03,0.03,0,31,454,0,3,0,8,0,4,0,0,76.788,129,394
5470000,2026-01-19T17:14:40.123998,578474,52620,380327,198146,380139,0.7279650770255679,0.5032623,0.3959638535311556,105.24,655.414,760.654,164.396,992.552,1156.948,59.154,337.138,396.292,0.7279650770255679,10065.246,0.0010065246000000002,760.278,0.0,0.0,0.3959638535311556,52620,327707,380327,198146,5032623,0.03,0.03,0.03,0,24,462,0,2,0,8,0,4,0,0,105.256,167,464
5480000,2026-01-19T17:14:43.367264,579510,52722,381007,198502,380785,0.7277055331457207,0.5042042,0.39591093197588223,105.444,656.57,762.014,164.722,994.298,1159.02,59.278,337.726,397.004,0.7277055331457207,10084.084,0.0010084084,761.57,0.0,0.0,0.39591093197588223,52722,328285,381007,198502,5042042,0.03,0.03,0.03,0,11,471,0,3,0,10,0,5,0,0,110.156,177,457
5490000,2026-01-19T17:14:46.580572,580560,52830,381708,198851,381440,0.7275371381122573,0.5051291,0.3958739899857764,105.66,657.756,763.416,165.048,996.072,1161.12,59.386,338.316,397.702,0.7275371381122573,10102.582,0.0010102582,762.88,0.0,0.0,0.3958739899857764,52830,328878,381708,198851,5051291,0.03,0.03,0.03,0,39,447,0,1,0,9,0,4,0,0,49.184,105,404
5500000,2026-01-19T17:14:49.800590,581630,52937,382417,199212,382106,0.7273783890376305,0.5060613,0.39584108103531135,105.874,658.96,764.834,165.364,997.896,1163.26,59.488,338.936,398.424,0.7273783890376305,10121.226,0.0010121226,764.212,0.0,0.0,0.39584108103531135,52937,329480,382417,199212,5060613,0.03,0.03,0.03,0,17,461,0,5,0,12,0,5,0,0,89.2,123,485
5510000,2026-01-19T17:14:53.004908,582651,53038,383092,199558,382758,0.7271685073217451,0.5069891,0.3958140017553557,106.076,660.108,766.184,165.678,999.624,1165.302,59.6,339.516,399.116,0.7271685073217451,10139.782,0.0010139781999999999,765.516,0.0,0.0,0.3958140017553557,53038,330054,383092,199558,5069891,0.03,0.03,0.03,0,24,461,0,4,0,8,0,3,0,0,72.756,115,416
5520000,2026-01-19T17:14:56.214373,583673,53133,383770,199902,383410,0.7270895682821765,0.5079114,0.3957997947149292,106.266,661.274,767.54,165.986,1001.36,1167.346,59.718,340.086,399.804,0.7270895682821765,10158.228,0.0010158228,766.82,0.0,0.0,0.3957997947149292,53133,330637,383770,199902,5079114,0.03,0.03,0.03,0,27,455,0,5,0,10,0,3,0,0,128.76,163,492
5530000,2026-01-19T17:14:59.432083,584712,53229,384452,200259,384087,0.7270939485371535,0.5088326,0.3957923022013859,106.458,662.446,768.904,166.296,1003.128,1169.424,59.836,340.682,400.518,0.7270939485371535,10176.652,0.0010176652,768.174,0.0,0.0,0.3957923022013859,53229,331223,384452,200259,5088326,0.03,0.03,0.03,0,31,454,0,2,0,9,0,4,0,0,60.242,115,384
5540000,2026-01-19T17:15:02.649318,585740,53325,385128,200611,384753,0.7270543814715098,0.5097598,0.39578619502442725,106.65,663.606,770.256,166.596,1004.884,1171.48,59.944,341.278,401.222,0.7270543814715098,10195.196,0.0010195196,769.506,0.0,0.0,0.39578619502442725,53325,331803,385128,200611,5097598,0.03,0.03,0.03,0,17,467,0,5,0,7,0,4,0,0,121.472,163,491
5550000,2026-01-19T17:15:05.861467,586771,53430,385805,200965,385396,0.7269785715802133,0.5106992,0.39577490207393723,106.86,664.75,771.61,166.912,1006.63,1173.542,60.05,341.88,401.93,0.7269785715802133,10213.984,0.0010213984,770.792,0.0,0.0,0.39577490207393723,53430,332375,385805,200965,5106992,0.03,0.03,0.03,0,29,455,0,4,0,8,0,4,0,0,102.644,163,491
5560000,2026-01-19T17:15:09.090957,587862,53536,386527,201334,386077,0.7268313348784551,0.5116239,0.3957396058928055,107.072,665.982,773.054,167.246,1008.478,1175.724,60.172,342.496,402.668,0.7268313348784551,10232.478,0.0010232478,772.154,0.0,0.0,0.3957396058928055,53536,332991,386527,201334,5116239,0.03,0.03,0.03,0,18,460,0,1,0,12,0,9,0,0,110.34,173,494
5570000,2026-01-19T17:15:12.271054,588886,53632,387195,201690,386748,0.726884477176705,0.5125413,0.39576690480897136,107.264,667.126,774.39,167.544,1010.228,1177.772,60.278,343.102,403.38,0.726884477176705,10250.826,0.0010250825999999998,773.496,0.0,0.0,0.39576690480897136,53632,333563,387195,201690,5125413,0.03,0.03,0.03,0,41,441,0,5,0,10,0,3,0,0,97.028,139,488
5580000,2026-01-19T17:15:15.471992,589934,53740,387887,202046,387400,0.7268832818024957,0.5134752,0.39576776371733985,107.48,668.294,775.774,167.872,1011.996,1179.868,60.39,343.702,404.092,0.7268832818024957,10269.504,0.0010269504000000001,774.8,0.0,0.0,0.39576776371733985,53740,334147,387887,202046,5134752,0.03,0.03,0.03,0,46,436,0,2,0,8,0,8,0,0,81.402,120,487
5590000,2026-01-19T17:15:18.661166,590995,53840,388580,202414,388089,0.7268927963763174,0.5143979,0.3957763677786466,107.68,669.48,777.16,168.19,1013.8,1181.99,60.508,344.32,404.828,0.7268927963763174,10287.958,0.0010287958,776.178,0.0,0.0,0.3957763677786466,53840,334740,388580,202414,5143979,0.03,0.03,0.03,0,31,456,0,0,0,9,0,4,0,0,30.552,97,470
5600000,2026-01-19T17:15:21.875761,592016,53942,389249,202766,388728,0.7266961698963194,0.5153462,0.39574005670503387,107.884,670.614,778.498,168.512,1015.52,1184.032,60.626,344.906,405.532,0.7266961698963194,10306.924,0.0010306923999999999,777.456,0.0,0.0,0.39574005670503387,53942,335307,389249,202766,5153462,0.03,0.03,0.03,0,35,451,0,4,0,6,0,4,0,0,55.436,141,391
5610000,2026-01-19T17:15:25.069544,593057,54039,389931,203125,389394,0.7266734537124921,0.5162727,0.3957378357908616,108.078,671.784,779.862,168.83,1017.284,1186.114,60.75,345.5,406.25,0.7266734537124921,10325.454,0.0010325454,778.788,0.0,0.0,0.3957378357908616,54039,335892,389931,203125,5162727,0.03,0.03,0.03,0,24,457,0,3,0,11,0,5,0,0,77.268,125,448
5620000,2026-01-19T17:15:28.279810,594059,54138,390590,203468,390032,0.7266509638402774,0.5172008,0.3957376529999185,108.276,672.904,781.18,169.118,1019.0,1188.118,60.842,346.094,406.936,0.7266509638402774,10344.016,0.0010344016,780.064,0.0,0.0,0.3957376529999185,54138,336452,390590,203468,5172008,0.03,0.03,0.03,0,13,467,0,6,0,10,0,4,0,0,77.096,122,472
5630000,2026-01-19T17:15:31.516538,595098,54240,391289,203808,390688,0.726434281091055,0.5181099,0.39569425715799766,108.48,674.098,782.578,169.44,1020.756,1190.196,60.958,346.658,407.616,0.726434281091055,10362.198,0.0010362198,781.376,0.0,0.0,0.39569425715799766,54240,337049,391289,203808,5181099,0.03,0.03,0.03,0,27,461,0,0,0,7,0,5,0,0,37.582,153,337
5640000,2026-01-19T17:15:34.730731,596147,54339,391986,204160,391356,0.7264028510181942,0.5190282,0.3956917552788359,108.678,675.294,783.972,169.754,1022.54,1192.294,61.076,347.244,408.32,0.7264028510181942,10380.564,0.0010380564,782.712,0.0,0.0,0.3956917552788359,54339,337647,391986,204160,5190282,0.03,0.03,0.03,1,24,461,0,5,0,6,0,3,0,0,93.694,131,440
5650000,2026-01-19T17:15:37.935270,597229,54437,392701,204527,392052,0.7262028480194378,0.5199444,0.3956616286354038,108.874,676.528,785.402,170.09,1024.368,1194.458,61.214,347.84,409.054,0.7262028480194378,10398.888,0.0010398888,784.104,0.0,0.0,0.3956616286354038,54437,338264,392701,204527,5199444,0.03,0.03,0.03,0,40,449,0,0,0,7,0,4,0,0,40.006,95,308
5660000,2026-01-19T17:15:41.126090,598285,54537,393401,204884,392726,0.7262516456112846,0.5208725,0.3956609197489211,109.074,677.728,786.802,170.4,1026.17,1196.57,61.326,348.442,409.768,0.7262516456112846,10417.45,0.001041745,785.452,0.0,0.0,0.3956609197489211,54537,338864,393401,204884,5208725,0.03,0.03,0.03,0,30,454,0,3,0,8,0,5,0,0,123.24,171,491
5670000,2026-01-19T17:15:44.343781,599317,54638,394079,205237,393377,0.7263041046235726,0.5218044,0.3956711364073512,109.276,678.882,788.158,170.72,1027.914,1198.634,61.442,349.032,410.474,0.7263041046235726,10436.088,0.0010436088,786.754,0.0,0.0,0.3956711364073512,54638,339441,394079,205237,5218044,0.03,0.03,0.03,0,19,462,0,5,0,10,0,4,0,0,120.92,153,480
5680000,2026-01-19T17:15:47.531946,600357,54741,394771,205586,394031,0.7261849937362133,0.5227247,0.3956403250211882,109.482,680.06,789.542,171.024,1029.69,1200.714,61.542,349.63,411.172,0.7261849937362133,10454.494,0.0010454494,788.062,0.0,0.0,0.3956403250211882,54741,340030,394771,205586,5227247,0.03,0.03,0.03,0,22,455,0,5,1,12,0,5,0,0,106.178,175,492
5690000,2026-01-19T17:15:50.732224,601381,54841,395444,205936,394694,0.7261929521424372,0.5236309,0.3956409690214775,109.682,681.206,790.888,171.314,1031.448,1202.762,61.63,350.242,411.872,0.7261929521424372,10472.618,0.0010472618000000001,789.388,0.0,0.0,0.3956409690214775,54841,340603,395444,205936,5236309,0.03,0.03,0.03,0,25,458,0,5,0,9,0,3,0,0,81.184,117,485
5700000,2026-01-19T17:15:53.912191,602423,54944,396128,206294,395352,0.7259954217168925,0.5245643,0.39560051056462037,109.888,682.368,792.256,171.634,1033.212,1204.846,61.746,350.842,412.588,0.7259954217168925,10491.286,0.0010491286,790.704,0.0,0.0,0.39560051056462037,54944,341184,396128,206294,5245643,0.03,0.03,0.03,0,30,451,0,6,0,12,0,1,0,0,114.676,178,395
5710000,2026-01-19T17:15:57.124149,603480,55050,396827,206652,396016,0.7258075811798377,0.5254963,0.39556024138476364,110.1,683.554,793.654,171.974,1034.986,1206.96,61.872,351.432,413.304,0.7258075811798377,10509.926,0.0010509926000000001,792.032,0.0,0.0,0.39556024138476364,55050,341777,396827,206652,5254963,0.03,0.03,0.03,0,16,473,0,0,0,8,0,3,0,0,83.288,158,486
5720000,2026-01-19T17:16:00.328750,604494,55150,397494,207000,396653,0.7256536049020939,0.526416,0.3955256088338289,110.3,684.688,794.988,172.284,1036.704,1208.988,61.984,352.016,414.0,0.7256536049020939,10528.32,0.001052832,793.306,0.0,0.0,0.3955256088338289,55150,342344,397494,207000,5264160,0.03,0.03,0.03,0,21,463,0,5,0,8,0,3,0,0,83.338,137,491
5730000,2026-01-19T17:16:03.534024,605544,55254,398186,207357,397318,0.725577698984064,0.5273411,0.39551146743208315,110.508,685.864,796.372,172.59,1038.498,1211.088,62.082,352.632,414.714,0.725577698984064,10546.822,0.0010546822,794.636,0.0,0.0,0.39551146743208315,55254,342932,398186,207357,5273411,0.03,0.03,0.03,0,21,462,1,3,0,8,0,5,0,0,127.496,180,465
5740000,2026-01-19T17:16:06.739707,606612,55355,398898,207713,398004,0.7254462202402155,0.5282518,0.3954913088577111,110.71,687.086,797.796,172.888,1040.336,1213.224,62.176,353.25,415.426,0.7254462202402155,10565.036,0.0010565036,796.008,0.0,0.0,0.3954913088577111,55355,343543,398898,207713,5282518,0.03,0.03,0.03,0,23,458,0,5,0,10,0,4,0,0,72.538,107,489
5750000,2026-01-19T17:16:09.960523,607649,55455,399582,208066,398661,0.7252669946064492,0.5291901,0.3954683353241486,110.91,688.254,799.164,173.208,1042.09,1215.298,62.296,353.836,416.132,0.7252669946064492,10583.802,0.0010583802,797.322,0.0,0.0,0.3954683353241486,55455,344127,399582,208066,5291901,0.03,0.03,0.03,0,28,455,0,3,0,8,0,6,0,0,79.436,125,462
5760000,2026-01-19T17:16:13.147843,608727,55557,400282,208445,399351,0.7252352033333666,0.5301236,0.3954681719511865,111.114,689.45,800.564,173.542,1043.912,1217.454,62.428,354.462,416.89,0.7252352033333666,10602.472,0.0010602472000000001,798.702,0.0,0.0,0.3954681719511865,55557,344725,400282,208445,5301236,0.03,0.03,0.03,0,25,455,0,3,1,11,0,5,0,0,130.44,175,492
5770000,2026-01-19T17:16:16.377424,609755,55656,400963,208792,400006,0.7251225886563889,0.531055,0.3954465845278959,111.312,690.614,801.926,173.854,1045.656,1219.51,62.542,355.042,417.584,0.7251225886563889,10621.1,0.00106211,800.012,0.0,0.0,0.3954465845278959,55656,345307,400963,208792,5310550,0.03,0.03,0.03,0,14,470,0,4,1,8,0,3,0,0,107.846,175,490
5780000,2026-01-19T17:16:19.573203,610787,55761,401650,209136,400654,0.7250243416344898,0.5319881,0.3954138910633374,111.522,691.778,803.3,174.162,1047.412,1221.574,62.638,355.634,418.272,0.7250243416344898,10639.762,0.0010639762,801.308,0.0,0.0,0.3954138910633374,55761,345889,401650,209136,5319881,0.03,0.03,0.03,0,31,458,0,0,0,6,0,5,0,0,41.432,147,264
5790000,2026-01-19T17:16:22.767431,611782,55863,402299,209482,401268,0.7249324736931932,0.5329265,0.3954005493406486,111.726,692.872,804.598,174.478,1049.086,1223.564,62.75,356.214,418.964,0.7249324736931932,10658.53,0.0010658529999999999,802.536,0.0,0.0,0.3954005493406486,55863,346436,402299,209482,5329265,0.03,0.03,0.03,0,19,462,0,4,0,10,0,5,0,0,102.922,141,489
5800000,2026-01-19T17:16:25.960463,612829,55961,402987,209841,401944,0.7248355355536688,0.5338506,0.3953917841786987,111.922,694.052,805.974,174.792,1050.866,1225.658,62.868,356.814,419.682,0.7248355355536688,10677.012,0.0010677012,803.888,0.0,0.0,0.3953917841786987,55961,347026,402987,209841,5338506,0.03,0.03,0.03,0,16,468,0,4,0,9,0,3,0,0,77.118,123,448
5810000,2026-01-19T17:16:29.155904,613845,56058,403652,210192,402585,0.7248288040374855,0.5347917,0.3953758816991185,112.116,695.188,807.304,175.106,1052.584,1227.69,62.99,357.394,420.384,0.7248288040374855,10695.834,0.0010695834,805.17,0.0,0.0,0.3953758816991185,56058,347594,403652,210192,5347917,0.03,0.03,0.03,0,22,455,0,4,0,12,0,7,0,0,94.782,173,378
5820000,2026-01-19T17:16:32.337149,614896,56159,404350,210546,403263,0.7247063199878917,0.5357024,0.3953570244442727,112.318,696.382,808.7,175.416,1054.376,1229.792,63.098,357.994,421.092,0.7247063199878917,10714.048,0.0010714048,806.526,0.0,0.0,0.3953570244442727,56159,348191,404350,210546,5357024,0.03,0.03,0.03,0,30,453,1,5,0,7,0,4,0,0,99.258,181,471
5830000,2026-01-19T17:16:35.527337,615945,56255,405035,210909,403932,0.7247781274258133,0.5366347,0.3953761115841601,112.51,697.56,810.07,175.744,1056.146,1231.89,63.234,358.584,421.818,0.7247781274258133,10732.694,0.0010732694,807.864,0.0,0.0,0.3953761115841601,56255,348780,405035,210909,5366347,0.03,0.03,0.03,0,22,453,0,5,0,14,0,6,0,0,137.654,177,486
5840000,2026-01-19T17:16:38.721102,616981,56362,405719,211261,404569,0.7245905418497884,0.5375694,0.39534297447224875,112.724,698.714,811.438,176.082,1057.88,1233.962,63.358,359.164,422.522,0.7245905418497884,10751.388,0.0010751387999999998,809.138,0.0,0.0,0.39534297447224875,56362,349357,405719,211261,5375694,0.03,0.03,0.03,0,17,459,0,8,0,11,0,5,0,0,127.182,179,481
5850000,2026-01-19T17:16:41.920953,618032,56463,406417,211614,405245,0.724548954991463,0.5384674,0.39533526368082345,112.926,699.908,812.834,176.406,1059.658,1236.064,63.478,359.75,423.228,0.724548954991463,10769.348,0.0010769348000000002,810.49,0.0,0.0,0.39533526368082345,56463,349954,406417,211614,5384674,0.03,0.03,0.03,0,23,461,0,2,0,8,0,6,0,0,121.784,159,486
5860000,2026-01-19T17:16:45.135604,619080,56562,407108,211971,405926,0.7246114617738005,0.5393882,0.39535890879881586,113.124,701.092,814.216,176.7,1061.46,1238.16,63.576,360.366,423.942,0.7246114617738005,10787.764,0.0010787764,811.852,0.0,0.0,0.39535890879881586,56562,350546,407108,211971,5393882,0.03,0.03,0.03,0,19,466,0,4,0,7,0,4,0,0,106.122,179,406
5870000,2026-01-19T17:16:48.311367,620163,56660,407831,212331,406621,0.724438196118546,0.5402878,0.39533404965416663,113.32,702.342,815.662,177.032,1063.294,1240.326,63.71,360.952,424.662,0.724438196118546,10805.756,0.0010805756,813.242,0.0,0.0,0.39533404965416663,56660,351171,407831,212331,5402878,0.03,0.03,0.03,0,40,447,0,3,0,7,0,3,0,0,54.518,89,476
5880000,2026-01-19T17:16:51.506903,621185,56759,408510,212674,407263,0.7243355077249507,0.5412224,0.39531239780659405,113.518,703.502,817.02,177.33,1065.04,1242.37,63.81,361.538,425.348,0.7243355077249507,10824.448,0.0010824448,814.526,0.0,0.0,0.39531239780659405,56759,351751,408510,212674,5412224,0.03,0.03,0.03,0,26,450,0,7,0,11,0,6,0,0,108.614,173,486
5890000,2026-01-19T17:16:54.686452,622196,56856,409173,213022,407920,0.7243826837997576,0.5421357,0.3953339406848552,113.712,704.634,818.346,177.608,1066.784,1244.392,63.894,362.15,426.044,0.7243826837997576,10842.714,0.0010842714,815.84,0.0,0.0,0.3953339406848552,56856,352317,409173,213022,5421357,0.03,0.03,0.03,0,12,467,0,7,0,11,0,3,0,0,77.422,95,489
5900000,2026-01-19T17:16:57.888501,623236,56958,409864,213371,408579,0.7243249457754085,0.5430707,0.39532375213666043,113.916,705.812,819.728,177.928,1068.544,1246.472,64.01,362.732,426.742,0.7243249457754085,10861.414,0.0010861414,817.158,0.0,0.0,0.39532375213666043,56958,352906,409864,213371,5430707,0.03,0.03,0.03,0,25,462,0,1,0,9,0,3,0,0,78.13,144,436
5910000,2026-01-19T17:17:01.078868,624324,57059,410578,213746,409275,0.7241659210786373,0.5439973,0.39530512412420893,114.118,707.038,821.156,178.242,1070.406,1248.648,64.124,363.368,427.492,0.7241659210786373,10879.946,0.0010879946,818.55,0.0,0.0,0.39530512412420893,57059,353519,410578,213746,5439973,0.03,0.03,0.03,0,20,459,0,5,1,12,0,3,0,0,141.202,175,481
5920000,2026-01-19T17:17:04.305140,625368,57159,411276,214091,409940,0.7239569269561597,0.5449289,0.3952660723704958,114.318,708.234,822.552,178.578,1072.158,1250.736,64.258,363.924,428.182,0.7239569269561597,10898.578,0.0010898578000000001,819.88,0.0,0.0,0.3952660723704958,57159,354117,411276,214091,5449289,0.03,0.03,0.03,0,28,463,0,0,0,5,0,4,0,0,29.364,119,225
5930000,2026-01-19T17:17:07.493215,626415,57257,411970,214444,410598,0.7237844377359827,0.5458596,0.3952361985574041,114.514,709.426,823.94,178.914,1073.916,1252.83,64.4,364.488,428.888,0.7237844377359827,10917.192,0.0010917192,821.196,0.0,0.0,0.3952361985574041,57257,354713,411970,214444,5458596,0.03,0.03,0.03,0,26,462,0,4,0,6,0,2,0,0,89.76,177,382
5940000,2026-01-19T17:17:10.676388,627477,57356,412676,214800,411276,0.7236828522693798,0.5467737,0.39520938890233315,114.712,710.64,825.352,179.248,1075.706,1254.954,64.534,365.066,429.6,0.7236828522693798,10935.474,0.0010935474,822.552,0.0,0.0,0.39520938890233315,57356,355320,412676,214800,5467737,0.03,0.03,0.03,0,24,466,0,1,0,6,0,3,0,0,29.782,104,215
5950000,2026-01-19T17:17:13.875920,628532,57452,413373,215158,411951,0.7235431006167382,0.5476912,0.3951818429423469,114.904,711.842,826.746,179.574,1077.49,1257.064,64.668,365.648,430.316,0.7235431006167382,10953.824,0.0010953824000000001,823.902,0.0,0.0,0.3951818429423469,57452,355921,413373,215158,5476912,0.03,0.03,0.03,0,30,457,0,0,0,7,0,6,0,0,21.398,99,291
5960000,2026-01-19T17:17:17.046029,629569,57550,414061,215507,412612,0.7235191325620618,0.5486085,0.3951797804583113,115.1,713.022,828.122,179.878,1079.26,1259.138,64.776,366.238,431.014,0.7235191325620618,10972.17,0.0010972170000000002,825.224,0.0,0.0,0.3951797804583113,57550,356511,414061,215507,5486085,0.03,0.03,0.03,0,26,456,0,3,0,12,0,3,0,0,106.002,155,490
